data,text,sentiment,filtered_text
https://twitter.com/Footballresult3/status/1414225014669381636#m,"Sunday, 11072021 14:15CET #KCB 2-2 #Tusker #GameResults footballresults247.com/kcb-t…",Neutral,"['sunday', 'cet', 'kcb', 'tusker', 'gameresults', 'footballresultscomkcbt']"
https://twitter.com/MozzartSportKe/status/1414143459259211776#m,"⚽️| This could be a potential title deciding match🏆 Log leading Tusker take on second placed KCB today, in Thika, separated by 4️⃣ points #Tusker #KCB #BKPL https://www.mozzartsportke.com/football/news/revenge-on-the-cards-as-kcb-tackle-tusker/5417",Neutral,"['could', 'potential', 'title', 'deciding', 'match', 'log', 'leading', 'tusker', 'take', 'second', 'placed', 'kcb', 'today', 'thika', 'separated', 'points', 'tusker', 'kcb', 'bkpl']"
https://twitter.com/MozzartSportKe/status/1413841631569121280#m,⚽️| Is immediater former Ingwe defender @tusker_fc bound?👀 #ClydeSenaji #Tusker #AFCLeopards #ingwe https://www.mozzartsportke.com/football/news/free-agent-senaji-tempted-by-frothy-tusker/5392,Positive,"['immediater', 'former', 'ingwe', 'defender', 'bound', 'clydesenaji', 'tusker', 'afcleopards', 'ingwe']"
https://twitter.com/HereWorks/status/1413717829824630787#m,The male elephant which was treated for a severe wound near its tail died yesterday. The tusker was suffering for over 2 years and was captured and brought to the camp few days ago for treatment. #1ShotNews | #Elephant | #Tusker | #Gudalur | #Ooty | #Wildlife | #Tamilnadu,Negative,"['male', 'elephant', 'treated', 'severe', 'wound', 'near', 'tail', 'died', 'yesterday', 'tusker', 'suffering', 'years', 'captured', 'brought', 'camp', 'days', 'ago', 'treatment', 'shotnews', 'elephant', 'tusker', 'gudalur', 'ooty', 'wildlife', 'tamilnadu']"
https://twitter.com/XpressOdisha/status/1413711575366602756#m,A #tusker died due to electrocution near Talagada village under Bantala forest range of Angul division on Thursday night. Forest officials arrested one Joginath Pradhan in this connection and produced him in court. https://www.newindianexpress.com/states/odisha/2021/jul/10/tusker-electrocuted-by-wire-trap-one-arrested-2328169.html via @NewIndianXpress @Siba_TNIE,Negative,"['tusker', 'died', 'due', 'electrocution', 'near', 'talagada', 'village', 'bantala', 'forest', 'range', 'angul', 'division', 'thursday', 'night', 'forest', 'officials', 'arrested', 'one', 'joginath', 'pradhan', 'connection', 'produced', 'court', 'via']"
https://twitter.com/WarpDriveTV/status/1413617028418744327#m,We are live once again & streaming more Asheron's Call. Join us for some #RetroGaming action as we level up our #BattleMage doing #Olthoi & #Tusker #Quests ! #twitch #streamer #pc #gamer #chill #ChillVibes #community #retro #AsheronsCall #AC #Dereth https://twitch.tv/warpdrivetv,Positive,"['live', 'streaming', 'asherons', 'call', 'join', 'us', 'retrogaming', 'action', 'level', 'battlemage', 'olthoi', 'tusker', 'quests', 'twitch', 'streamer', 'pc', 'gamer', 'chill', 'chillvibes', 'community', 'retro', 'asheronscall', 'ac', 'dereth']"
https://twitter.com/jngourd86/status/1413520833176391686#m,A personal favourite from my @Etsy shop #Tusker #elephant https://etsy.me/3yrAVCT,Neutral,"['personal', 'favourite', 'shop', 'tusker', 'elephant']"
https://twitter.com/KennethOgwang/status/1413371855528988674#m,Its coming home #Tusker,Neutral,"['coming', 'home', 'tusker']"
https://twitter.com/MozzartSportKe/status/1413170398267592708#m,⚽️| The Brewers open an eleven point gap at the top of the table after securing a league double over record champions Gor Mahia #Tusker #GorMahia #BKPL https://www.mozzartsportke.com/football/news/tusker-show-gor-mahia-who-is-boss-with-stunning-comeback/5333,Positive,"['brewers', 'open', 'eleven', 'point', 'gap', 'top', 'table', 'securing', 'league', 'double', 'record', 'champions', 'gor', 'mahia', 'tusker', 'gormahia', 'bkpl']"
https://twitter.com/MBetKenya/status/1413111304395673606#m,⚽️Who will win this match? #TuskerVsGor #Tusker vs #GorMahia,Positive,"['win', 'match', 'tuskervsgor', 'tusker', 'vs', 'gormahia']"
https://twitter.com/FlashscoreKE/status/1413070352297697287#m,"This afternoon we await the supremacy battle between @tusker_fc and @OfficialGMFC, 💙 for #Tusker or 🔁 for #Gor 🙂",Negative,"['afternoon', 'await', 'supremacy', 'battle', 'tusker', 'gor']"
https://twitter.com/MozzartSportKe/status/1413027701229768705#m,⚽️| Continental participants of the land go toe to toe today in the league. What are your match predictions in this? #TuskerVsGor #GorMahia #Tusker #BKPL https://www.mozzartsportke.com/football/news/fkfpl-title-in-mind-as-tusker-hosts-gor-at-ruaraka/5305,Neutral,"['continental', 'participants', 'land', 'go', 'toe', 'toe', 'today', 'league', 'match', 'predictions', 'tuskervsgor', 'gormahia', 'tusker', 'bkpl']"
https://twitter.com/tusker_india/status/1412719776959406081#m,"Dainese Fighter Leather Perforated Jacket An adaptive jacket for changing temperatures, designed with sporty aggressive look that’s ideal for the “dark” rider. What's app: +91 9071467676/9071367676 Email: dainese@tusker.asia #Tusker #AGVIndia #DaineseAGVIndia",Positive,"['dainese', 'fighter', 'leather', 'perforated', 'jacket', 'adaptive', 'jacket', 'changing', 'temperatures', 'designed', 'sporty', 'aggressive', 'look', 'thats', 'ideal', 'dark', 'rider', 'whats', 'app', 'email', 'dainese', 'tusker', 'agvindia', 'daineseagvindia']"
https://twitter.com/tusker_india/status/1412719025524596742#m,Confidence inspiring and nimble in any terrain. #PanAmerica To know more What's app/call : 9164767676/7411020276 #HarleyDavidson #StaySafe #TuskerHarleyDavidson #Love #Tusker #Photooftheday #Theworldofmotorcycling #Bangalore #Bengaluru #Mangalore #Udupi #Instagram,Positive,"['confidence', 'inspiring', 'nimble', 'terrain', 'panamerica', 'know', 'whats', 'appcall', 'harleydavidson', 'staysafe', 'tuskerharleydavidson', 'love', 'tusker', 'photooftheday', 'theworldofmotorcycling', 'bangalore', 'bengaluru', 'mangalore', 'udupi', 'instagram']"
https://twitter.com/MozzartSportKe/status/1412682867923206144#m,"⚽️| The brewers, who will represent the country in next seasons CAFCL, lock horns with K'Ogalo in a league match on Thursday. #Tusker #GorMahia #CAFCL https://www.mozzartsportke.com/football/news/tusker-to-gauge-champions-league-aptness-against-seasoned-contestants-gor-mahia/5261",Neutral,"['brewers', 'represent', 'country', 'next', 'seasons', 'cafcl', 'lock', 'horns', 'kogalo', 'league', 'match', 'thursday', 'tusker', 'gormahia', 'cafcl']"
https://twitter.com/Mikespencerw/status/1412499961149808647#m,Kenya #Tusker https://invidious.perennialte.ch/fozLopDIU_U,Neutral,"['kenya', 'tusker']"
https://twitter.com/tusker_india/status/1412364208360935424#m,"Dainese Estrema Air Tex Jacket Beat the heat in this sporty jacket designed for race performance in the tropics. Packed with premium features like stretchy Mugello fabric, an aerodynamic spoiler and aluminum shoulder plates, it's also optimised for maximum ventilation. #Tusker",Positive,"['dainese', 'estrema', 'air', 'tex', 'jacket', 'beat', 'heat', 'sporty', 'jacket', 'designed', 'race', 'performance', 'tropics', 'packed', 'premium', 'features', 'like', 'stretchy', 'mugello', 'fabric', 'aerodynamic', 'spoiler', 'aluminum', 'shoulder', 'plates', 'also', 'optimised', 'maximum', 'ventilation', 'tusker']"
https://twitter.com/tusker_india/status/1412363571606876162#m,The perfect cruiser for all your adventures. To know more What's app/call : 9164767676/7411020276 #HarleyDavidson #StaySafe #TuskerHarleyDavidson #Love #Tusker #Photooftheday #Theworldofmotorcycling #Bangalore #Bengaluru #Mangalore #Udupi #Instagram #HarleyDavidsonBangalore,Positive,"['perfect', 'cruiser', 'adventures', 'know', 'whats', 'appcall', 'harleydavidson', 'staysafe', 'tuskerharleydavidson', 'love', 'tusker', 'photooftheday', 'theworldofmotorcycling', 'bangalore', 'bengaluru', 'mangalore', 'udupi', 'instagram', 'harleydavidsonbangalore']"
https://twitter.com/tusker_india/status/1412363263543705602#m,Confidence inspiring and nimble in any terrain. #PanAmerica To know more What's app/call : 9164767676/7411020276 #HarleyDavidson #StaySafe #TuskerHarleyDavidson #Love #Tusker #Photooftheday #Theworldofmotorcycling #Bangalore #Bengaluru #Mangalore #Udupi #Instagram,Positive,"['confidence', 'inspiring', 'nimble', 'terrain', 'panamerica', 'know', 'whats', 'appcall', 'harleydavidson', 'staysafe', 'tuskerharleydavidson', 'love', 'tusker', 'photooftheday', 'theworldofmotorcycling', 'bangalore', 'bengaluru', 'mangalore', 'udupi', 'instagram']"
https://twitter.com/tusker_india/status/1412029519108599808#m,Dainese Hydra Flux D-Dry Jacket The Dainese Hydra Flux D-Dry jacket is light and versatile thanks to the use of the latest generation fabrics Boomerang and Quick Dry. What's app: +91 9071467676/9071367676 #Tusker #AGVIndia #DaineseAGVIndia #Theworldofmotorcycling #helmet,Positive,"['dainese', 'hydra', 'flux', 'ddry', 'jacket', 'dainese', 'hydra', 'flux', 'ddry', 'jacket', 'light', 'versatile', 'thanks', 'use', 'latest', 'generation', 'fabrics', 'boomerang', 'quick', 'dry', 'whats', 'app', 'tusker', 'agvindia', 'daineseagvindia', 'theworldofmotorcycling', 'helmet']"
https://twitter.com/JuniorVikatan/status/1411853172646330375#m,"‘உடைந்த கொம்பன்’: மயக்க ஊசி செலுத்தி மீட்கப்பட்டு, அபயாரண்யம் வளர்ப்பு யானைகள் முகாம் க்ராலில், தொடர்ந்து 140 நாள்களாக அடைக்கப்பட்டு, இன்று வெளியே அழைத்து வரப்பட்டது. #tusker #komban #elephant https://bit.ly/3ximYXE",Neutral,"['tusker', 'komban', 'elephant']"
https://twitter.com/RoadTripAppSA/status/1410690161533501440#m,Kruger Park Week: The Greatest Tuskers of Kruger #elephant #tusker #kruger #krugerpark #krugernationalpark,Positive,"['kruger', 'park', 'week', 'greatest', 'tuskers', 'kruger', 'elephant', 'tusker', 'kruger', 'krugerpark', 'krugernationalpark']"
https://twitter.com/edwinhazard1/status/1410626996363841536#m,#KenyaMilele kama si hii dawa ya stress #tusker wakenya tungekuwa tulileft earth kitambo..,Negative,"['kenyamilele', 'kama', 'si', 'hii', 'dawa', 'ya', 'stress', 'tusker', 'wakenya', 'tungekuwa', 'tulileft', 'earth', 'kitambo']"
https://twitter.com/Lenny0241/status/1410563697932652545#m,Good results indeed congratulations my best club #Tusker for life let's focus on the next game,Positive,"['good', 'results', 'indeed', 'congratulations', 'best', 'club', 'tusker', 'life', 'lets', 'focus', 'next', 'game']"
https://twitter.com/MozzartSportKe/status/1410554569487261700#m,⚽️| The Brewers ended a four year absence from the continental scene to book the Champions League ticket after beating Ulinzi Stars 4-1 #CAFCL #Tusker #BKPL https://www.mozzartsportke.com/football/news/delighted-tusker-shift-focus-to-winning-the-league-title-after-bagging-champions-league-slot/5091,Positive,"['brewers', 'ended', 'four', 'year', 'absence', 'continental', 'scene', 'book', 'champions', 'league', 'ticket', 'beating', 'ulinzi', 'stars', 'cafcl', 'tusker', 'bkpl']"
https://twitter.com/SportsLeoAfrica/status/1410543372260028416#m,Tusker FC sealed a place to play in next season’s CAF Champions League in style after thrashing Ulinzi Stars 4-1 at the ASK Showground in Nakuru on Wednesday. #tusker #kpl https://sportsleo.com/news/2021/07/four-star-tusker-seal-champions-league-slot-in-style-in-nakuru/,Positive,"['tusker', 'fc', 'sealed', 'place', 'play', 'next', 'seasons', 'caf', 'champions', 'league', 'style', 'thrashing', 'ulinzi', 'stars', 'ask', 'showground', 'nakuru', 'wednesday', 'tusker', 'kpl']"
https://twitter.com/MozzartSportKe/status/1410255248850096131#m,Congratulations to @tusker_fc who will represent the country in next season's #CAFCL 👏🏾 #Tusker #BKPL https://www.mozzartsportke.com/football/news/tusker-beat-ulinzi-to-grab-caf-champions-league-ticket/5064,Positive,"['congratulations', 'represent', 'country', 'next', 'seasons', 'cafcl', 'tusker', 'bkpl']"
https://twitter.com/pepeta_ke/status/1410254753964204038#m,Congratulations @tusker_fc on your #TotalCAFCL qualification. #Pepeta #FKFPL #Tusker https://pepeta.co.ke/tusker-beat-ulinzi-to-book-champions-league-spot/,Positive,"['congratulations', 'totalcafcl', 'qualification', 'pepeta', 'fkfpl', 'tusker']"
https://twitter.com/felix_asoha/status/1410241890339983371#m,#Tusker win the race to represent #Kenya in #CAF Champions League after sinking #Ulinzi 4-1 as K. Sharks skin AFC Leopards 1-0. Champions Gor Mahia draw 0-0 with #Bandari. KCB 2-1 Nzoia Vihiga United 1-2 Mathare United,Positive,"['tusker', 'win', 'race', 'represent', 'kenya', 'caf', 'champions', 'league', 'sinking', 'ulinzi', 'k', 'sharks', 'skin', 'afc', 'leopards', 'champions', 'gor', 'mahia', 'draw', 'bandari', 'kcb', 'nzoia', 'vihiga', 'united', 'mathare', 'united']"
https://twitter.com/tusker_india/status/1409461328708661248#m,Take a ride on the Softail Standard. The ultimate canvas for customization To know more What's app/call : 7829267676/7411020276 #HarleyDavidson #StaySafe #TuskerHarleyDavidson #Love #Tusker #Photooftheday #Theworldofmotorcycling #Bangalore #Bengaluru #Mangalore #Udupi,Neutral,"['take', 'ride', 'softail', 'standard', 'ultimate', 'canvas', 'customization', 'know', 'whats', 'appcall', 'harleydavidson', 'staysafe', 'tuskerharleydavidson', 'love', 'tusker', 'photooftheday', 'theworldofmotorcycling', 'bangalore', 'bengaluru', 'mangalore', 'udupi']"
https://twitter.com/MozzartSportKe/status/1408481616733822978#m,That ka-Friday feeling courtesy of Tusker FC duo Eugene Asike and Humprey Mieno🔥 #amapiano #fun #tusker,Positive,"['kafriday', 'feeling', 'courtesy', 'tusker', 'fc', 'duo', 'eugene', 'asike', 'humprey', 'mieno', 'amapiano', 'fun', 'tusker']"
https://twitter.com/365DrinksUK/status/1408377677267021824#m,"Back in stock!!! Tusker Beer: Taste of Kenya 🇰🇪 Crisp, clean and refreshing lager from the East African Breweries of Nairobi It's full of crisp and clean aromas with a touch of citrus #Tusker #Kenya #Africa #Beer #Lager #365Drinks",Positive,"['back', 'stock', 'tusker', 'beer', 'taste', 'kenya', 'crisp', 'clean', 'refreshing', 'lager', 'east', 'african', 'breweries', 'nairobi', 'full', 'crisp', 'clean', 'aromas', 'touch', 'citrus', 'tusker', 'kenya', 'africa', 'beer', 'lager', 'drinks']"
https://twitter.com/Wamalwanickson6/status/1408376831296819201#m,#tusker #KenyaMilele moisbridge wareng wholesale tuned @mzaziwillytuva moisbridge wareng wholesale tuned,Neutral,"['tusker', 'kenyamilele', 'moisbridge', 'wareng', 'wholesale', 'tuned', 'moisbridge', 'wareng', 'wholesale', 'tuned']"
https://twitter.com/ram_bijendra/status/1408340858676531200#m,Mighty🐘 in khoh river. Pauri garhwal. Uk @UTDBofficial @Uttarakhand_Now @Forest_Dept_UK @hillmailIndia #tusker #elephant #Uttarakhand,Neutral,"['mighty', 'khoh', 'river', 'pauri', 'garhwal', 'uk', 'tusker', 'elephant', 'uttarakhand']"
https://twitter.com/NewsmoveIn/status/1408272970749911052#m,Two wild elephants spotted in Guwahati city #Assam #elephant #jumbo #tusker #Noonmati #conflict #Guwahati #breakingnews #dailynews #currentnews #newsmove https://newsmove.in/two-wild-elephants-spotted-in-guwahati-city/,Neutral,"['two', 'wild', 'elephants', 'spotted', 'guwahati', 'city', 'assam', 'elephant', 'jumbo', 'tusker', 'noonmati', 'conflict', 'guwahati', 'breakingnews', 'dailynews', 'currentnews', 'newsmove']"
https://twitter.com/SportsLeoAfrica/status/1408258780853309440#m,"Tusker FC storm back to Kenyan Premier League summit as Gor, AFC drop points #tusker #gormahia https://sportsleo.com/tusker-fc-storm-back-to-kenyan-premier-league-summit-as-gor-afc-drop-points/",Negative,"['tusker', 'fc', 'storm', 'back', 'kenyan', 'premier', 'league', 'summit', 'gor', 'afc', 'drop', 'points', 'tusker', 'gormahia']"
https://twitter.com/beergardenkaren/status/1408047265353187331#m,"It will never make it near that, I promise😀 #thirstythursday #beerfun #beergardenkaren #beergarden #beer #cider #ale #craft #pint #ipa #doubleipa #tusker #beeroftheday #beergarden",Neutral,"['never', 'make', 'near', 'promise', 'thirstythursday', 'beerfun', 'beergardenkaren', 'beergarden', 'beer', 'cider', 'ale', 'craft', 'pint', 'ipa', 'doubleipa', 'tusker', 'beeroftheday', 'beergarden']"
https://twitter.com/SportsLeoAfrica/status/1407926593134153733#m,"KPL title fight intensifies with Gor, Tusker AFC Leopards in midweek action #gormahia #tusker https://sportsleo.com/kpl-title-fight-intensifies-with-gor-tusker-afc-leopards-in-midweek-action/",Negative,"['kpl', 'title', 'fight', 'intensifies', 'gor', 'tusker', 'afc', 'leopards', 'midweek', 'action', 'gormahia', 'tusker']"
https://twitter.com/beergardenkaren/status/1407684872995577861#m,Please I beg of you 😊 #beerfun #beergardenkaren #beergarden #beer #cider #ale #craft #pint #ipa #doubleipa #tusker #beeroftheday #beergarden,Positive,"['please', 'beg', 'beerfun', 'beergardenkaren', 'beergarden', 'beer', 'cider', 'ale', 'craft', 'pint', 'ipa', 'doubleipa', 'tusker', 'beeroftheday', 'beergarden']"
https://twitter.com/SammyGitahi7/status/1407661277539966979#m,MEJAA! #Tusker,Neutral,"['mejaa', 'tusker']"
https://twitter.com/DrSuhailAhmed_/status/1407598036243542016#m,#elephant #tusker #Assam #Guwahati,Neutral,"['elephant', 'tusker', 'assam', 'guwahati']"
https://twitter.com/Dilista_/status/1407419200172404737#m,Help me RT this Dance #Dance #dancechallenge #dancers #dddilista #KOT #kot #playke #eangoma #KenyaMilele #tusker https://invidious.perennialte.ch/euv4iKSHurc,Positive,"['help', 'rt', 'dance', 'dance', 'dancechallenge', 'dancers', 'dddilista', 'kot', 'kot', 'playke', 'eangoma', 'kenyamilele', 'tusker']"
https://twitter.com/MozzartSportKe/status/1407292495046795267#m,⚽️| The @tusker_fc winger is the latest inclusion in the Emerging Stars team gearing up for the CECAFA tourney #EmergingStars #EricZakayo #Tusker https://www.mozzartsportke.com/football/news/zakayo-drafted-in-kenya-u23-squad/4771,Neutral,"['winger', 'latest', 'inclusion', 'emerging', 'stars', 'team', 'gearing', 'cecafa', 'tourney', 'emergingstars', 'ericzakayo', 'tusker']"
https://twitter.com/tusker_india/status/1407276941422456832#m,Whether you're on a country road or the circuit the BMW S 1000 RR is your perfect partner. Call us to know more :+91 80 4343 7676 What's app:+91 7026767676 #TuskerBMWMotorrad #Theworldofmotorcycling #tusker #bangalore #bikerlife #mangalore #rider #BMWBikerclub #mysore #udupi,Positive,"['whether', 'youre', 'country', 'road', 'circuit', 'bmw', 'rr', 'perfect', 'partner', 'call', 'us', 'know', 'whats', 'app', 'tuskerbmwmotorrad', 'theworldofmotorcycling', 'tusker', 'bangalore', 'bikerlife', 'mangalore', 'rider', 'bmwbikerclub', 'mysore', 'udupi']"
https://twitter.com/beergardenkaren/status/1406960099579641864#m,"Starting the week on a high! See you tomorrow at Craft Beer Garden, Karen...😎 We're open from Tuesday - Sunday from 11am - 7pm. #beergardenkaren #beergarden #beer #cider #ale #craft #pint #ipa #doubleipa #tusker #beeroftheday #beergarden",Neutral,"['starting', 'week', 'high', 'see', 'tomorrow', 'craft', 'beer', 'garden', 'karen', 'open', 'tuesday', 'sunday', 'pm', 'beergardenkaren', 'beergarden', 'beer', 'cider', 'ale', 'craft', 'pint', 'ipa', 'doubleipa', 'tusker', 'beeroftheday', 'beergarden']"
https://twitter.com/Bbghty2/status/1406944244170907654#m,Kawaida ya wakenya ni ku-Bargain hata kama bei iko sawa. #KenyaMilele #tusker,Neutral,"['kawaida', 'ya', 'wakenya', 'ni', 'kubargain', 'hata', 'kama', 'bei', 'iko', 'sawa', 'kenyamilele', 'tusker']"
https://twitter.com/oyevengatedigo/status/1406793765918965761#m,##design #print #visualidentity #branding #exhibit #brandmarketing #tusker #grotesk #isatypeface #that #supports #endless #potential #for #dynamic #designs https://lnkd.in/grgDaWM,Neutral,"['design', 'print', 'visualidentity', 'branding', 'exhibit', 'brandmarketing', 'tusker', 'grotesk', 'isatypeface', 'supports', 'endless', 'potential', 'dynamic', 'designs']"
https://twitter.com/oyevengatedigo/status/1406791725817896974#m,##design #print #visualidentity #branding #exhibit #brandmarketing #tusker #groteskisa #typeface #thatsupports #endless #potential #fordynamic #designs https://lnkd.in/grgDaWM,Neutral,"['design', 'print', 'visualidentity', 'branding', 'exhibit', 'brandmarketing', 'tusker', 'groteskisa', 'typeface', 'thatsupports', 'endless', 'potential', 'fordynamic', 'designs']"
https://twitter.com/MozzartSportKe/status/1406630211320520704#m,⚽️| Kariobangi Sharks are seeing bad things in the league bana! The defeat against @tusker_fc means they have now lost four consecutive games on the spin👀 #Tusker #KariobangiSharks #BKPL https://www.mozzartsportke.com/football/news/tusker-back-to-winning-ways-as-sharks-sink-further/4709,Negative,"['kariobangi', 'sharks', 'seeing', 'bad', 'things', 'league', 'bana', 'defeat', 'means', 'lost', 'four', 'consecutive', 'games', 'spin', 'tusker', 'kariobangisharks', 'bkpl']"
https://twitter.com/TisiniTech/status/1406617425257418753#m,FT: Kariobangi Sharks 0⃣ - 1⃣ Tusker Tusker took the lead with a superb header from Onyango while Mokaya was denied from the spot thanks to Wanjala's spectacular save. The Brewers claim three points at Utalii. #BKPL #SharksvsTusker #KSHTUS #Greatness #FKPL #sharks #Tusker,Positive,"['ft', 'kariobangi', 'sharks', 'tusker', 'tusker', 'took', 'lead', 'superb', 'header', 'onyango', 'mokaya', 'denied', 'spot', 'thanks', 'wanjalas', 'spectacular', 'save', 'brewers', 'claim', 'three', 'points', 'utalii', 'bkpl', 'sharksvstusker', 'kshtus', 'greatness', 'fkpl', 'sharks', 'tusker']"
https://twitter.com/TisiniTech/status/1406600445389324293#m,HT: Kariobangi Sharks 0⃣-0⃣ Tusker Sharks hold off a very dominant Tusker at the break. Meja came close to putting The Brewers ahead but his long-distance strike hit the crossbar. #BKPL #SharksvsTusker #KSHTUS #Greatness #FKPL #sharks #Tusker,Negative,"['ht', 'kariobangi', 'sharks', 'tusker', 'sharks', 'hold', 'dominant', 'tusker', 'break', 'meja', 'came', 'close', 'putting', 'brewers', 'ahead', 'longdistance', 'strike', 'hit', 'crossbar', 'bkpl', 'sharksvstusker', 'kshtus', 'greatness', 'fkpl', 'sharks', 'tusker']"
https://twitter.com/MozzartSportKe/status/1406500843126280192#m,"⚽️| 11 time champions, Tusker, will be looking to bounce back to winning ways as well as rekindle their hopes of representing the country in the CAFCL when they tackle a limping Kariobangi Sharks today at Utalii. #Tusker #KariobangiSharks #BKPL https://www.mozzartsportke.com/football/news/redemption-seeking-tusker-out-to-close-in-on-kcb/4685",Positive,"['time', 'champions', 'tusker', 'looking', 'bounce', 'back', 'winning', 'ways', 'well', 'rekindle', 'hopes', 'representing', 'country', 'cafcl', 'tackle', 'limping', 'kariobangi', 'sharks', 'today', 'utalii', 'tusker', 'kariobangisharks', 'bkpl']"
https://twitter.com/mlalit/status/1406263750303248385#m,हाथी सा झूमता हुआ सावन में वो नदी किनारे टहलआ करता है । Wild tusker on the way to Pauri. Just 10 km out of Kotdwar #elephants #Uttarakhand #uttarakhandnews #tusker #wildlifephotography #monsoon,Neutral,"['wild', 'tusker', 'way', 'pauri', 'km', 'kotdwar', 'elephants', 'uttarakhand', 'uttarakhandnews', 'tusker', 'wildlifephotography', 'monsoon']"
https://twitter.com/darylbalfour/status/1406259797092192257#m,It’s the real thing! #tusker #bigtusker #bigtuskersafari #wildphotossafaris #kenya @KenyaBreweries @bigbigjoe1 @KFwines @markfharrison @AngelaLloyd1 @gregsherwoodmw @timatkin,Neutral,"['real', 'thing', 'tusker', 'bigtusker', 'bigtuskersafari', 'wildphotossafaris', 'kenya']"
https://twitter.com/oyevengatedigo/status/1406069419864780803#m,##design #print #visualidentity #branding #exhibit #brandmarketing #tusker #grotesk #isatypeface #thatsupports #endless #potential #fordynamic #designs https://lnkd.in/grgDaWM,Neutral,"['design', 'print', 'visualidentity', 'branding', 'exhibit', 'brandmarketing', 'tusker', 'grotesk', 'isatypeface', 'thatsupports', 'endless', 'potential', 'fordynamic', 'designs']"
https://twitter.com/oyevengatedigo/status/1405909672851214336#m,##design #print #visualidentity #branding #exhibit #brandmarketing #tusker #grotesk #isa #typeface #thatsupports #endless #potential #fordynamic #designs https://lnkd.in/grgDaWM,Neutral,"['design', 'print', 'visualidentity', 'branding', 'exhibit', 'brandmarketing', 'tusker', 'grotesk', 'isa', 'typeface', 'thatsupports', 'endless', 'potential', 'fordynamic', 'designs']"
https://twitter.com/tusker_india/status/1405783576537231362#m,GEAR UP to a new perspective of performance. The all-new BMW S 1000 R is now available in India. call us/what’s app know more: +91 7026 767676. #AwakenTheDaredevil #NeverStopChallenging #S1000R #MakeLifeARide #BMWMotorrad #BMWMotorradBangalore #BMWMotorradtusker #Tusker,Neutral,"['gear', 'new', 'perspective', 'performance', 'allnew', 'bmw', 'r', 'available', 'india', 'call', 'uswhats', 'app', 'know', 'awakenthedaredevil', 'neverstopchallenging', 'sr', 'makelifearide', 'bmwmotorrad', 'bmwmotorradbangalore', 'bmwmotorradtusker', 'tusker']"
https://twitter.com/mytradesignals/status/1405540446214918150#m,Top 3 Most Admired Alcoholic Beverage brands 2021 1. Guinness 2. Star Beer 3. #Tusker @EABL_PLC @kennekai,Positive,"['top', 'admired', 'alcoholic', 'beverage', 'brands', 'guinness', 'star', 'beer', 'tusker']"
https://twitter.com/tusker_india/status/1405382924862558209#m,GEAR UP to a new perspective of performance. The all-new BMW S 1000 R is now available in India. call us/what’s app know more: +91 7026 767676. #AwakenTheDaredevil #NeverStopChallenging #S1000R #MakeLifeARide #BMWMotorrad #BMWMotorradBangalore #BMWMotorradtusker #Tusker,Neutral,"['gear', 'new', 'perspective', 'performance', 'allnew', 'bmw', 'r', 'available', 'india', 'call', 'uswhats', 'app', 'know', 'awakenthedaredevil', 'neverstopchallenging', 'sr', 'makelifearide', 'bmwmotorrad', 'bmwmotorradbangalore', 'bmwmotorradtusker', 'tusker']"
https://twitter.com/SportsLeoAfrica/status/1405057771444260865#m,Tusker blows chance to extend BetKing Premier League lead #tusker #betking https://sportsleo.com/tusker-blows-chance-to-extend-betking-premier-league-lead/,Positive,"['tusker', 'blows', 'chance', 'extend', 'betking', 'premier', 'league', 'lead', 'tusker', 'betking']"
https://twitter.com/kunalkumardixit/status/1405026184639877121#m,#Tusker,Neutral,['tusker']
https://twitter.com/tusker_india/status/1405006514314629122#m,As rugged as it looks. The All new Harley-Davidson Pan America is designed to explore and elevate any ride. To know more What's app/call : 9164767676/7411020276 #HarleyDavidson #StaySafe #TuskerHarleyDavidson #Love #Tusker #Photooftheday #Theworldofmotorcycling #Bangalore,Neutral,"['rugged', 'looks', 'new', 'harleydavidson', 'pan', 'america', 'designed', 'explore', 'elevate', 'ride', 'know', 'whats', 'appcall', 'harleydavidson', 'staysafe', 'tuskerharleydavidson', 'love', 'tusker', 'photooftheday', 'theworldofmotorcycling', 'bangalore']"
https://twitter.com/_quagga/status/1404920469153779720#m,"📷 Instantaneas. Tarda de feina a Terol, montant un gran proboscidi de 4 ullals. #tusker #tetralofodon #urelefanten (at El Pobo, Spain) https://www.instagram.com/p/CQKBt2MDCy2/?utm_medium=tumblr https://tmblr.co/ZUNXonaJq6rK0y00",Neutral,"['instantaneas', 'tarda', 'de', 'feina', 'terol', 'montant', 'un', 'gran', 'proboscidi', 'de', 'ullals', 'tusker', 'tetralofodon', 'urelefanten', 'el', 'pobo', 'spain']"
https://twitter.com/_quagga/status/1404920459594981378#m,"Instantaneas. Tarda de feina a Terol, montant un gran proboscidi de 4 ullals. #tusker #tetralofodon #urelefanten @ El Pobo, Spain https://www.instagram.com/p/CQKBt2MDCy2/?utm_medium=twitter",Neutral,"['instantaneas', 'tarda', 'de', 'feina', 'terol', 'montant', 'un', 'gran', 'proboscidi', 'de', 'ullals', 'tusker', 'tetralofodon', 'urelefanten', 'el', 'pobo', 'spain']"
