,data,text,stats,links,sentiment
130,https://twitter.com/ewalkerbyrne/status/1743758801243664487#m,"Our current weather here  feels very Irish ☔️ Summer here is like Australia compared to an Irish summer 🌧️ In terms of similarities, I think both have strong connected communities who celebrate their culture & other cultures proudly 🌎 The #Guinness is supposedly different! 🤷🏻‍♀️","Jan 6, 2024 · 10:17 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 4}",Positive
131,https://twitter.com/EirePrints/status/1743758590018502661#m,🌎𝗙𝗥𝗘𝗘 𝗪𝗼𝗿𝗹𝗱𝘄𝗶𝗱𝗲 𝗗𝗲𝗹𝗶𝘃𝗲𝗿𝘆! 🇮🇪 🍀𝗠𝘂𝗹𝘁𝗶𝗽𝗹𝗲 𝗣𝗿𝗼𝗺𝗼𝘁𝗶𝗼𝗻𝘀 𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲! 🇮🇪 🌟𝗩𝗶𝘀𝗶𝘁 : EirePrints.com 🇮🇪 ☘️𝗟𝗶𝗻𝗸 𝗶𝗻 𝗕𝗶𝗼. 🇮🇪 . . #Emerald #Moher #Ring #Irish #Guinness,"Jan 6, 2024 · 10:16 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
132,https://twitter.com/TheBrazenHead_/status/1743595452388278366#m,Can you hear the Guinness Harps calling you?   #ireland #dublin #guinness #pintoftheblackstuff #thebrazenhead #thebrazenheaddublin,"Jan 6, 2024 · 11:28 AM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 44}",Neutral
133,https://twitter.com/AmazingGuinness/status/1743734693495771592#m,"A good pint of #Guinness in Wales is hard to come by. Had a very pleasant surprise this evening at Hats & Barrels in Solva, Pembrokeshire, #Cymru","Jan 6, 2024 · 8:42 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 6}",Positive
134,https://twitter.com/eVisitorGuide/status/1743727895296573936#m,"For an authentic #Irish pub in @OldTownCHI , make your way to @DeclansPubChi . Great food, drink, sports & music! A taste of #Ireland in #Chicago! Nice #summertime patio too.  https://evisitorguide.com/chicago/brochures/declans-irish-pub-bar-old-town-chicago.php #travel #budgettravel #pubs #burgers #guinness #beer #whisky","Jan 6, 2024 · 8:15 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
135,https://twitter.com/daltbot5000/status/1743724475143667963#m,Yay! It's Saturday night in #DryJanuary ! Featuring a cheeky #guinness 0.0,"Jan 6, 2024 · 8:01 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
136,https://twitter.com/EirePrints/status/1743723821947904442#m,🌎𝗙𝗥𝗘𝗘 𝗪𝗼𝗿𝗹𝗱𝘄𝗶𝗱𝗲 𝗗𝗲𝗹𝗶𝘃𝗲𝗿𝘆! 🇮🇪 🍀𝗠𝘂𝗹𝘁𝗶𝗽𝗹𝗲 𝗣𝗿𝗼𝗺𝗼𝘁𝗶𝗼𝗻𝘀 𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲! 🇮🇪 🌟𝗩𝗶𝘀𝗶𝘁 : EirePrints.com 🇮🇪 ☘️𝗟𝗶𝗻𝗸 𝗶𝗻 𝗕𝗶𝗼. 🇮🇪 . . #Tipperary #dance #Irish #Guinness,"Jan 6, 2024 · 7:58 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
137,https://twitter.com/svcigar/status/1743721139782742256#m,@blackroseboston @BostonAttitude @GuinnessUS #guinness #irish #boston,"Jan 6, 2024 · 7:48 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
138,https://twitter.com/juanfermejia/status/1743708060126732739#m,funciona de maravilla con #JWBlack + #Guinness,"Jan 6, 2024 · 6:56 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
139,https://twitter.com/PintsO_Guinness/status/1743373184982814923#m,Thoughts on the Nitrosurge?🍀 #Guinness,"Jan 5, 2024 · 8:45 PM UTC","{'comments': 105, 'retweets': 3, 'quotes': 4, 'likes': 232}",Neutral
140,https://twitter.com/JTAH_1990/status/1735298895205577130#m,BLOG  SUNDAY SERVICE...  https://bit.ly/3quAZ67 https://bit.ly/3qRwbYI https://bit.ly/45H84vB https://bit.ly/46AJX14 #Blog #Belfast #Guinness #Beaches #China #Birmingham #Drag #SundayService #Lifestyle,"Dec 14, 2023 · 2:01 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",Neutral
141,https://twitter.com/Leejay1963/status/1743688051602178436#m,#Guinness must have spent millions in developing the technology to provide me a can of draught from my local convenience store to my glass and for it to pour like a dream.  Thank Guinness for that.,"Jan 6, 2024 · 5:36 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
142,https://twitter.com/TimNPalmer/status/1743687552123515137#m,#aldi #guinness what is the psychology behind this price drop? All this does is annoy me… 1p off?!,"Jan 6, 2024 · 5:34 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
143,https://twitter.com/GrahamRKings/status/1743660268905795834#m,Alec #Guinness reads #FourQuartets by TS #Eliot - YouTube https://invidious.fdn.fr/watch?v=ccupYGfiDEw,"Jan 6, 2024 · 3:46 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
144,https://twitter.com/BlakesTheHollow/status/1743656444228940277#m,Big or small we have you covered with great drinks served ALL day + live music with Krum Maguire from 10.30pm. #DryJanuary #Fermanagh #Enniskillen #LiveMusic #GreatPints #Guinness,"Jan 6, 2024 · 3:31 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
145,https://twitter.com/TheCoach_Barnes/status/1743647433169477832#m,"Kick off your new 2024 calendars with all things Rugby! The #guinnesssixnations is back, and we have cozy indoor screens by the roaring fire, or large covered outdoor tables, perfect for those wilder games  @youngspubs #sixnations #guinness #rugby #sw13 #watchrugby #rugbypub","Jan 6, 2024 · 2:55 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
146,https://twitter.com/TimJJDaly/status/1743643568890130646#m,"Yesterday I had my #hair cut and, at the end, she didn’t show me the back of my head in her mirror. What the hell, I love that bit. In over 50 years of professional haircuts this is the first time it’s ever happened. What next: barstaff handing you a #Guinness with no shamrock!","Jan 6, 2024 · 2:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
147,https://twitter.com/TheGardenHouse5/status/1743609671951216878#m,In the front bar we have #rugby🏉 #rugbyunion #guinnessisgoodforyou🍻🍀💚 #guinness🍺 #realalepub #nr2sportspub #nr2realalepub #nr2ciderhouse #nr2studentpub #muitisceens #welovesports❤️ #supportyoursport,"Jan 6, 2024 · 12:25 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",Neutral
148,https://twitter.com/HenninghamDavid/status/1743368780699365882#m,Happy Friday evening 😀 The first Friday night Guinness of 2024 😀. Wishing you all a fabulous weekend… Cheers! 😀❤️xx #Friday #FridayFeeling #Guinness,"Jan 5, 2024 · 8:28 PM UTC","{'comments': 40, 'retweets': 2, 'quotes': 0, 'likes': 148}",Positive
149,https://twitter.com/TataleTv/status/1743577793516986762#m,"Chef Faila extends record attempt to 240 hours, January 1st - 10th   #tataletv #blogger #failacookathon #cookathon #guinnessworldrecord #guinness #ghana #record #cookathonbyfaila","Jan 6, 2024 · 10:18 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
150,https://twitter.com/WraggysR/status/1743564191137427561#m,"Over to what could be the  best version of Guinness in supermarkets ,  the West  Indies Porter is a 6% beast of  a beer,  tasting great but  somewhat different,  heres my review. @GuinnessIreland #Guinness #beerreview https://invidious.fdn.fr/Ojzi_fhvp70?si=134eMOgeiMqdBIK9","Jan 6, 2024 · 9:24 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
151,https://twitter.com/scenttokyo/status/1743556526340804689#m,#beer #craftbeer #shigakogenbeer #meguro #pub #camra #guinness #realale #helpwanted #スタッフ募集中,"Jan 6, 2024 · 8:54 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
152,https://twitter.com/sellyoakblue/status/1743541002839687489#m,@BCFC F.A. Cup match day can mean only one thing….. #Guinness,"Jan 6, 2024 · 7:52 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
153,https://twitter.com/ClimateFC/status/1733496421452485019#m,Dr. Anshu Jamsenpa is the first Indian woman to scale Mt. Everest five times.   #guinness #worldrecord #internationalmountainday #padmashriaward #mountain,"Dec 9, 2023 · 2:38 PM UTC","{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 4}",Neutral
154,https://twitter.com/Dupe/status/1743446270960714181#m,Mid-fifties. Ok. Here we go.   #midfifties #epcot #Guinness,"Jan 6, 2024 · 1:35 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
155,https://twitter.com/Viciupacciu/status/1743361151088435475#m,Alla vostra ragassuoli 🍺🥃😎🤙 #Dublino #TheCelt #Guinness #Beer,"Jan 5, 2024 · 7:57 PM UTC","{'comments': 4, 'retweets': 1, 'quotes': 0, 'likes': 29}",Neutral
156,https://twitter.com/eVisitorGuide/status/1743412313837776909#m,"For an authentic #irishpub in the heart of @OldTownCHI, head to @DeclansPubChi for great pub fare, drink, sports & music. A taste of #Ireland in #Chicago! Plus, large #summertime patio. https://evisitorguide.com/chicago/brochures/declans-irish-pub-bar-old-town-chicago.php #travel #budgettravel #pubs #burgers #guinness #beer #whisky","Jan 5, 2024 · 11:21 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
157,https://twitter.com/oforiakwasi44/status/1743410852332523925#m,How about Malta Guinness? Is that one too an alcoholic beverage produced by #Guinness,"Jan 5, 2024 · 11:15 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
158,https://twitter.com/perinno/status/1743371064720154709#m,La vergonya desinformativa manipuladora espanyola. TeleSánchez 🇪🇦 competint amb TeleAragonès🇪🇦 pel #Guinness 💩 a la desinformació. Quin fàstic! 🇵🇸 💥 🇮🇱 @IsraelinSpain @LiorHaiat @IDFSpokesperson @som3cat @AnaJimenezTV @CapitanKaplan #Israel #HamasTerrorrists #hamasattack 🗡🔥🚀,"Jan 5, 2024 · 8:37 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 2}",Neutral
159,https://twitter.com/grantlander17/status/1743362852784583059#m,#coachandhorses #kewgreen #Guinness and a proper fire,"Jan 5, 2024 · 8:04 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
160,https://twitter.com/gregoryrinaldi/status/1743360391013335211#m,#AquamanAndTheLostKingdom I wasn’t expecting much but how did this get released. I give this film a solid 1 out of 10 only because aquaman drinks #guinness.  Avoid if you can.,"Jan 5, 2024 · 7:54 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
161,https://twitter.com/Leejay1963/status/1743355590968012998#m,"#Guinness time has been ongoing for about two hours now, plus a little green. Aches and pains diminished. 🤪","Jan 5, 2024 · 7:35 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Negative
162,https://twitter.com/manutd589/status/1743352092398407881#m,Lend a mate a hand? 😅 #Forged #Guinness,"Jan 5, 2024 · 7:21 PM UTC","{'comments': 2, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
163,https://twitter.com/joe_averagejoe/status/1743352128188355028#m,Most folk are festive oot so it’s good to be back to normal and in the hoose  🤍🖤🖤🖤 #Guinness #McChuills,"Jan 5, 2024 · 7:21 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 35}",Positive
164,https://twitter.com/FlyerTalkerinA2/status/1743345376759861322#m,"2023 Annual #Best of Lists #3: 52 Interesting Things Learned, Oddest #Guinness World Records, Best #Podcasts & TV Shows, Best #Travel #Photos - #Travel Blogger Buzz https://buff.ly/47psuZI TBB on!","Jan 5, 2024 · 6:55 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
165,https://twitter.com/eVisitorGuide/status/1743338830256550334#m,".@LizziesIrishPub is a cozy #Irish #pub with great food, plenty of #drink and an awesome river-side warm-weather patio. Near @TheMagMile & @NavyPier . https://evisitorguide.com/chicago/brochures/lizzie-mcneills-irish-pub-chicago-riverwalk.php #Chicago #travel #navypier #magmile #sightseeing #dining #nightlife #guinness","Jan 5, 2024 · 6:29 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
166,https://twitter.com/tadhgrohan/status/1743337924077158430#m,The goto place for a pint of Guinness whenever in Limerick!! #Guinness #Limerick #mothermacs,"Jan 5, 2024 · 6:25 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
167,https://twitter.com/bemovieseemovie/status/1743325678651494775#m,"What started with resounding promise, the #DCEU ends with an indifferent #Guinness ey thud with #AquamanAndTheLostKingdom. What a bummer.  https://bemovieseemovie.com/movie-review-aquaman-and-the-lost-kingdom/","Jan 5, 2024 · 5:36 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
168,https://twitter.com/SueAheli/status/1743301944788004990#m,#Guinness macht fröhlich! 🥳,"Jan 5, 2024 · 4:02 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 4}",Neutral
169,https://twitter.com/vesteve3/status/1743285729029918989#m,El #Guinness certifica que el #árboldeNavidad de #ganchillo de #Vilamarxant es el más grande del mundo   https://www.levante-emv.com/comunitat-valenciana/camp-de-turia/2024/01/05/guinness-certifica-arbol-navidad-ganchillo-96564960.html?utm_source=twitter&utm_medium=social&utm_campaign=btn-share vía @levante_emv,"Jan 5, 2024 · 2:58 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
170,https://twitter.com/OnThisDayHisto/status/1741435030390673513#m,"#OnThisDay in 1759, Arthur Guinness signed a remarkable 9,000-year lease at £45 per annum for the St. James's Gate Brewery in Dublin, starting the production of the now-famous Guinness beer.  #Ireland #Guinness","Dec 31, 2023 · 12:24 PM UTC","{'comments': 1, 'retweets': 5, 'quotes': 1, 'likes': 14}",Positive
171,https://twitter.com/2dimesandatoken/status/1743274081267425515#m,2023 Mustache and Beard championship vlog is OUT NOW Big shoutout to @deathgripwax  #mustache #beard #shave #vlog #worldrecord #guinness #chain #lfg #viral #fyp #2dimesandatoken,"Jan 5, 2024 · 2:11 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
172,https://twitter.com/DrinksInd_ie/status/1743268866069807192#m,Ireland and Germany agree on beer purity laws for #Guinness exports https://www.drinksindustryireland.ie/ireland-and-germany-agree-on-beer-purity-laws-for-guinness-exports/,"Jan 5, 2024 · 1:51 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
173,https://twitter.com/Paulin3McFerran/status/1743266416499847587#m,Tell me you’re Irish without telling me you’re Irish #Guinness,"Jan 5, 2024 · 1:41 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
174,https://twitter.com/andrewjeffery87/status/1743262933574902177#m,Dry January? Don't think so mate #guinness,"Jan 5, 2024 · 1:27 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
175,https://twitter.com/OIP_Official/status/1743256564658553027#m,Tenemos todo listo para que SS. MM. repongan fuerzas 😜  ¿Te vienes? Busca tu #OfficialIrisPub más cercano officialirishpub.es/locales #FelicesReyes #BestMoments #Planesconamigos #Migente #NoBeerNoParty #Creamypints #ElMejorPlan #Planesquemolan #Guinness #ElMejorAmbiente,"Jan 5, 2024 · 1:02 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
176,https://twitter.com/owlshoreditch/status/1743242797660999894#m,Dry what? #January #pub #yungs #guinness,"Jan 5, 2024 · 12:07 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
177,https://twitter.com/Master_Kanazawa/status/1743226438256677053#m,#はしご酒 #ライヴ #ライブ #アート #喫茶店 #keepwalking  #moriokacity #iwateprefecture  #岩手県 #盛岡市 #bar #レコード #珈琲 #音楽 #夜喫茶 #johnniewalker #whisky #whiskey #beer #guinness #cocktail #coffee #record #vinyl #大学生 #お父さん #お母さん,"Jan 5, 2024 · 11:02 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
178,https://twitter.com/doyenPrestige/status/1743214069715234954#m,The excitement of this Cook•a•thon is from the eating competition.  Eishh! amanfoc tu choo oo!! 🤣🤣🤣🤣🤣 #Jah Bless Faila #Guinness World Records,"Jan 5, 2024 · 10:13 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
179,https://twitter.com/ABCMundial/status/1742600420298535106#m,Récord Mundial #Guinness: Con 92 años se convierte en la persona de mayor edad en completar con éxito la travesía del Gran Cañón @GWR #GuinessWorldRecord https://abcmundial.com/2024/01/03/eeuu/turismo/record-mundial-guinness-con-92-anos-se-convierte-en-la-persona-de-mayor-edad-en-completar-con,"Jan 3, 2024 · 5:34 PM UTC","{'comments': 0, 'retweets': 5, 'quotes': 0, 'likes': 6}",Neutral
180,https://twitter.com/11therock/status/1743196986755678308#m,18:00~3:00OPENです！ 今日はDJイベントPOPの日です！ お待ちしてます🙌  #PUNK #IPA #パンク #GUINNESS #ギネス #Carlsverg #カールスバーグ #Hoegaarden #ヒューガルデン #名物 #えびめし #おむえびめし #鉄板 #ナポリタン,"Jan 5, 2024 · 9:05 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
181,https://twitter.com/doyaksec/status/1742968298717733083#m,"#Guinness #Records.Willis #Gibson,13,puts his hands to his head in his bedroom in #Stillwater, #Oklahoma,#US, unable to believe what he had just accomplished.His screen had frozen and his #Tetris score read “999999”. The 13-year-old became the first person ever to beat Tetris.","Jan 4, 2024 · 5:56 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",Neutral
182,https://twitter.com/Amalgammodels/status/1742851127123562719#m,"Following on from our post regarding the @wcj_news project, here are some more detailed images of one of the models, @TheGlydeInn in County Louth.  #wearemakers #guinness #theglydeinn #pubs #scalemodel #architecture #photography @visitireland","Jan 4, 2024 · 10:11 AM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 7}",Neutral
183,https://twitter.com/TheOLDTOM/status/1743154553556791655#m,Hello 2024.  あけましておめでとう御座います🌞  Tomも5日 Fri. よりopenです。  皆さま2024年度もどうぞ宜しくお願いします。  #オールドトム #irishpub #ireland #guinness #jameson #アイリッシュパブ #アイルランド #堺 #堺東 #ギネスビール #ジェムソン #堺東バー #アイリッシュバー #レトロ,"Jan 5, 2024 · 6:16 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 4}",Neutral
184,https://twitter.com/PDOAUS/status/1743127683863912815#m,"The recently completed #bridge in Hangzhou, east #China's #Zhejiang Province, has been officially recognized by #Guinness World #Records as the world's longest span inverted fink truss bridge. en.people.cn/n3/2024/0104/c9…","Jan 5, 2024 · 4:30 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
185,https://twitter.com/beergoals50/status/1743117779354730546#m,Guinness Flavored Chocolate Beer Flight Mini Pints!🍺🍫 #BeerGoals Best Beer Flavored Chocolate?! #Beer #beers #Chocolate #Guinness #beertwitter @GuinnessIreland,"Jan 5, 2024 · 3:50 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 9}",Positive
186,https://twitter.com/dermot_synnott/status/1321956980798509056#m,Defended 🌍🏆🏆 ..very honoured to have won “Worlds Best Golf Travel Magazine 2020” for a second year in a row by @WorldGolfAwards Click: https://destinationgolf.travel/destination-golf-world-golf-awards-2020/ #guinness #pints #celebration #worldtitle,"Oct 29, 2020 · 11:27 PM UTC","{'comments': 18, 'retweets': 6, 'quotes': 3, 'likes': 62}",Positive
187,https://twitter.com/eVisitorGuide/status/1743048920018620609#m,".@LizziesIrishPub is the place for great food, drink, awesome river views, and warm, friendly servide. Near @TheMagMile & #NavyPier. https://evisitorguide.com/chicago/brochures/lizzie-mcneills-irish-pub-chicago-riverwalk.php #Chicago #travel #budgettravel #chicagoriver #magmile #sightseeing #dining #nightlife #irishpub #guinness","Jan 4, 2024 · 11:17 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
188,https://twitter.com/gnometweeter/status/1743021900568162405#m,IS THAT YOU? WHAT HAPPENED TO THE HAIR-DO? AND WHERE'S THE #GUINNESS? the alien #gnome nation will decide....,"Jan 4, 2024 · 9:29 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
189,https://twitter.com/englishbeergent/status/1743019789147074608#m,Happy TILT Year 2024 ❤️ #guinness @GuinnessGB,"Jan 4, 2024 · 9:21 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
190,https://twitter.com/borowatty/status/1743017708860342318#m,#GreyGoose and #Guinness,"Jan 4, 2024 · 9:13 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 5}",Neutral
191,https://twitter.com/OnCuba/status/1743007232302686472#m,"#JohenLefont, conocido como el “Delfín del fútbol”, intentará batir tres récords #Guinness en 2024.   #Cuba #Dominiodelbalon https://oncubanews.com/deportes/johen-lefont-intentara-tres-records-guinness-en-2024/","Jan 4, 2024 · 8:31 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
192,https://twitter.com/_Bertito_/status/1742993060387008705#m,"Pedazo promoción he pillado en la cerveza #Guinness 0'85€ la lata de 44cl, vamos que me he llevado 12 latas como que no quiere la cosa🤪. No sé yo si es que las han dejado al sol, si se han confundido con el precio... Solo os digo una cosa: Correeed Insensatos!!!🤣🤣🤣","Jan 4, 2024 · 7:35 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
193,https://twitter.com/joe_averagejoe/status/1742991680276484521#m,"Bottle of #Guinness original, always reminds me of my da 🤍🖤🖤🖤 I’d just washed the glass so looks bubbly and no creamy head etc but I think it’s still a great taste","Jan 4, 2024 · 7:29 PM UTC","{'comments': 6, 'retweets': 0, 'quotes': 0, 'likes': 37}",Positive
194,https://twitter.com/badgers_back/status/1742968946695757980#m,Does #nitrosurge work with the #Guinness 0.0?,"Jan 4, 2024 · 5:59 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
195,https://twitter.com/radiosarajevo/status/1742966424254009432#m,Da li biste probali ovu pizzu? 🍕🧀 (VIDEO) #pizza #Guinness #rekord https://radiosarajevo.ba/magazin/zanimljivosti/na-pizzu-stavili-1001-vrstu-sira-pa-usli-u-guinnessovu-knjigu-rekorda/527892,"Jan 4, 2024 · 5:49 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
196,https://twitter.com/GaysLiquorStore/status/1742957951789269487#m,"Guinness #NonAlcoholic 0.0 A stout that is unmistakably #Guinness, with no alcohol. The same hints of chocolate and coffee, smoothly balanced with bitter, sweet & roasted notes. 🍻The Closest NA #Beer to the Original #nonalcoholic #gayshopsnschnapps https://bit.ly/3NRhPAd","Jan 4, 2024 · 5:15 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
197,https://twitter.com/bigredliquors/status/1742956709901943290#m,"Guinness #NonAlcoholic 0.0 A stout that is unmistakably #Guinness, just without the alcohol. The same hints of chocolate and coffee, smoothly balanced with bitter, sweet & roasted notes. 🍻The Closest NA #Beer to the Original #nonalcoholic #bigredliquors https://bit.ly/41MILXw","Jan 4, 2024 · 5:10 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
198,https://twitter.com/capncork/status/1742952646950912250#m,"Guinness #NonAlcoholic 0.0 A stout that is unmistakably #Guinness, just without the alcohol. The same hints of chocolate and coffee, smoothly balanced with bitter, sweet & roasted notes. 🍻The Closest NA #Beer to the Original #nonalcoholic #capncork https://bit.ly/3RO9ONH","Jan 4, 2024 · 4:54 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
199,https://twitter.com/FlyerTalkerinA2/status/1742950278947578343#m,"2023 Annual #Best of Lists #3: 52 Interesting Things Learned, Oddest #Guinness World Records, Best #Podcasts & TV Shows, Best #Travel #Photos - #Travel Blogger Buzz https://buff.ly/47psuZI TBB on!","Jan 4, 2024 · 4:45 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
200,https://twitter.com/upgradepcfr/status/1742947758594506927#m,La #France commence l'année en pole position pour le #Guinness de la connerie. Lisez un peu que ce le système marchand tente à nouveau de vendre aux naïfs en total déni du réel.  #fable #sanitaire #propagande,"Jan 4, 2024 · 4:35 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
201,https://twitter.com/DUNSTANTEAM/status/1742936530346508463#m,"SIX NATIONS IS BACK 🏈  We will be showing every glorious second of it.  Don't miss any of the action, book your turf now👉 https://www.dunstanhouseinn.co.uk/ #therugbylove #loverugbyloveyoungs #youngspubs #guinness #BurgerAndBeer #burnhamonsea #england #sixnations #rugby","Jan 4, 2024 · 3:50 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
202,https://twitter.com/TheGroveExmouth/status/1742935686209237284#m,"SIX NATIONS IS BACK 🏈  We will be showing every glorious second of it.   Don't miss any of the action, book your turf now👉 https://www.groveexmouth.co.uk/ #therugbylove #loverugbyloveyoungs #youngspubs #guinness #BurgerAndBeer #exmouth #exmouthpubs #england #sixnations #rugby","Jan 4, 2024 · 3:47 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
203,https://twitter.com/GCC24Live/status/1742924677532762618#m,പ്രകാശം ചൊരിയുന്ന ഉരുക്ക് പക്ഷി; പുതിയൊരു റെക്കോർഡ് നേട്ടവുമായി ദുബായ് ​ഗ്ലോബൽ വില്ലേജ്. Read more at: https://gcc24live.com/the-steel-bird-built-in-dubai.../ Website link in bio. #global #village #illuminated #steel #sculpture #guinness #record #gcc #gulf #New #LatestNews #uae #gcc24live #gulfnews #gccnews,"Jan 4, 2024 · 3:03 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
204,https://twitter.com/Brewers_Inn/status/1742901229083046381#m,"POV: it’s nearly the Six Nations and you’re preparing for a Guinness filled couple of months. All times and info on our Events page, bookable now! #youngs #youngspubs #pubs #brewersinn #pubsoflondon #brewersinn #sixnations #Guinness #rugby","Jan 4, 2024 · 1:30 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
