,link,tweet,date,texts,sentiment
560,https://twitter.com/lavincodes/status/1603358561601523714#m,"Which #ChromeGin are you buying today? Sherehe, Kitu Safi  or Kujinauwo. Enjoy the new 3 pack ChromeGin Limited Edition. Ingia pale @Chrome_KE ujipin na the same same price for this new limited edition.","Dec 15, 2022 · 11:57 AM UTC","{'comments': 1, 'retweets': 28, 'quotes': 0, 'likes': 43}",Positive
561,https://twitter.com/HeavensWinny/status/1603358210982920194#m,"Unajinauwo na @Chrome_KE? Which Chrome Gin are you buying today? Sherehe, Kitu Safi Kujinauwo. Get to enjoy the new 3 pack #ChromeGin Limited Edition My folks @TaeMaina @GraceMutuku9 na @bellah_tina jinice na kitu Original, Kinjwaji safi kumbuka  Product and price is the same","Dec 15, 2022 · 11:56 AM UTC","{'comments': 0, 'retweets': 10, 'quotes': 0, 'likes': 17}",Positive
562,https://twitter.com/milyanne_faith/status/1603358020154580992#m,@Chrome_KE #chromeGin,"Dec 15, 2022 · 11:55 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
563,https://twitter.com/muinde0923/status/1603357878903078913#m,"Chrisi imefika na lazima tupige Sherehe na marafiki. Enjoy 3 pack ChromeGin Limited Edition mpya: Kujinauwo -wale wasee hujiamini & are proud of their hoods. Kitu safi - Original, loves good alcohol. Sherehe - for fun lovers. Product & price is the same. @Chrome_KE #ChromeGin","Dec 15, 2022 · 11:54 AM UTC","{'comments': 3, 'retweets': 14, 'quotes': 0, 'likes': 14}",Positive
564,https://twitter.com/AlionyaRoseline/status/1603357835936530432#m,"@Chrome_KE imekuja na 3Gin packs za same price with a new look for this festive season: 1.The Sherehe Pack  2.Kitu Safi Pack 3. Kujinauwo pack 🔥 Which Chrome Gin are you buying today? Sherehe, Kitu Safi  or Kujinauwo? Grab your pack and let's Serereka in  #ChromeGin style 🥂","Dec 15, 2022 · 11:54 AM UTC","{'comments': 0, 'retweets': 5, 'quotes': 0, 'likes': 14}",Positive
565,https://twitter.com/JCreationsz/status/1603357790474567682#m,Sherehe - for fun lovers   Kujinauwo -For the  people who believe in themselves and are proud of their hoods.  Product and price is the same @Chrome_KE #ChromeGin,"Dec 15, 2022 · 11:54 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 9}",Positive
566,https://twitter.com/guttyles/status/1603357542742167555#m,Raudi hii ni PA! PAPA! PA! mnajua niaje. @Chrome_KE brings this new look of #ChromeGin  a) Sherehe - for fun lovers b) Kitu safi - Original loves good alcohol c) Kujinauwo -For the people who believe in themselves & are proud of their hoods Product & price is the same. Enjoy,"Dec 15, 2022 · 11:53 AM UTC","{'comments': 0, 'retweets': 6, 'quotes': 0, 'likes': 9}",Positive
567,https://twitter.com/milyanne_faith/status/1603357457270669313#m,Enjoy the new 3 pack ChromeGin Limited Edition.,"Dec 15, 2022 · 11:53 AM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
568,https://twitter.com/Arielessayshelp/status/1603357325980491776#m,"Tuko almost ile wiki Sukumawiki hutaste Kama mwarobaine. Anyways ikifika pale kwa drinks, Which Chrome Gin are you buying? Sherehe, Kitu Safi  or Kujinauwo. Enjoy the new 3 pack #ChromeGin Limited Edition courtesy of @Chrome_KE .","Dec 15, 2022 · 11:52 AM UTC","{'comments': 4, 'retweets': 26, 'quotes': 0, 'likes': 105}",Positive
569,https://twitter.com/Chepchumba_80/status/1603357098116538368#m,"Wadau sherehe sheria na @chromeke. Enjoy the new 3 pack ChromeGin Limited Edition which are same product and price with new look. The 3 personalities are Sherehe, Kitu Safi  or Kujinauwo.  #ChromeGin","Dec 15, 2022 · 11:51 AM UTC","{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 4}",Positive
570,https://twitter.com/kiplimo_abiud/status/1603356976339193857#m,"Which @Chrome_KE Gin are you buying today? Sherehe(fun loving), Kitu Safi(original) or Kujinauwo(kama unajiaminia)? Enjoy the new 3 pack #ChromeGin Limited Edition with consumer personalities. Product na price ni same. Sherehe ipigwe with moderation and decorum.","Dec 15, 2022 · 11:51 AM UTC","{'comments': 0, 'retweets': 8, 'quotes': 0, 'likes': 9}",Positive
571,https://twitter.com/SelektaRavers/status/1603356839441321984#m,"Sherehe ibambe hii Drinkcember na Chrome Gin! Wewe unapenda Sherehe, Kitu Safi ama Kujinauwo na mtaa yako? Jibambe na new 3 pack ChromeGin Limited Edition. Alafu usibabaike kwa sababu price  ya zote ni the same. @Chrome_KE #ChromeGin","Dec 15, 2022 · 11:50 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 9}",Negative
572,https://twitter.com/Jrect254/status/1603356728644583425#m,"Leo Unatumia Chrome Gin Gani?? Ju  Sherehe, Kujinauwo Na Ukiwa Na Kitu Safi  Ndo Form😊 Anyway Enjoy the new 3 pack #ChromeGin Limited Edition And Unisho Unakunyia Wapi Nikuje Tupige Sherehe🤭  @chromeke","Dec 15, 2022 · 11:50 AM UTC","{'comments': 1, 'retweets': 12, 'quotes': 0, 'likes': 17}",Positive
573,https://twitter.com/JCreationsz/status/1603356687443845122#m,"Sherehe - for fun lovers   Kujinauwo -For the  people who believe in themselves and are proud of their hoods.  Product and price is the same  Which Chrome Gin are you buying today? Sherehe, Kitu Safi  or Kujinauwo. Enjoy the new 3 pack ChromeGin Limited Edition @EABL_PLC","Dec 15, 2022 · 11:49 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 9}",Positive
574,https://twitter.com/deniqtosh/status/1603356533408022529#m,"Krisi imefika na kama kawa ni kupiga Sherehe na #ChromeGin. Kuna three packs zenye pia zinarepresent consumer personalities. Kuna Sherehe ya Fun lovers,kitu safi ambayo ni original na kujinauo ambayo ni ya wale wasee hujiaminia. Tujinice Krisi na @Chrome_KE . Kumbuka bei ni same.","Dec 15, 2022 · 11:49 AM UTC","{'comments': 0, 'retweets': 6, 'quotes': 0, 'likes': 12}",Positive
575,https://twitter.com/bosiboriviews/status/1603356385210552320#m,"New look, same price:  The 3 packs have 3 consumer personalities:   Sherehe - for fun lovers, Kitu safi - Original, loves good alcohol & Kujinauwo -For the  people who believe in themselves. Which Chrome Gin are you buying today? ChromeGin Limited Edition  @Chrome_KE #ChromeGin","Dec 15, 2022 · 11:48 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 8}",Positive
576,https://twitter.com/Musimbi_/status/1603356181870829568#m,"Which @Chrome_KE Gin are you buying today? Sherehe(fun loving), Kitu Safi(original) or Kujinauwo(kama unajiaminia)? Enjoy the new 3 pack #ChromeGin Limited Edition with consumer personalities. Product na price ni same. Sherehe ipigwe with moderation and decorum.","Dec 15, 2022 · 11:47 AM UTC","{'comments': 1, 'retweets': 7, 'quotes': 0, 'likes': 9}",Positive
577,https://twitter.com/tophermarwa/status/1603355920574124039#m,"Unabuy #ChromeGin gani leo? Sherehe, Kitu Safi  ama Kujinauwo. Enjoy 3 pack ChromeGin Limited Edition mpya: Kujinauwo -wale wasee hujiamini & are proud of their hoods. Kitu safi - Original, loves good alcohol. Sherehe - for fun lovers. Product & price is the same. @Chrome_KE","Dec 15, 2022 · 11:46 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 7}",Positive
578,https://twitter.com/Kungu254_/status/1603355508789977089#m,"Tumekaribia ile week Sukumawiki hutaste Kama mwarobaine. 😂😁 Lakini pale kwa drinks, Which Chrome Gin are you buying? Sherehe, Kitu Safi  or Kujinauwo. Enjoy the new 3 pack #ChromeGin Limited Edition courtesy of @Chrome_KE","Dec 15, 2022 · 11:45 AM UTC","{'comments': 0, 'retweets': 6, 'quotes': 0, 'likes': 11}",Positive
579,https://twitter.com/KipkosgeiSammy_/status/1603355159807295488#m,"Unajinauwo na @Chrome_KE?  Which Chrome Gin are you buying today? Sherehe, Kitu Safi Kujinauwo. Get to enjoy the new 3 pack #ChromeGin Limited Edition   Shika Kitu safi @Mumo_Charlie1, @_abelkirwa- na @__klish kitu Original, Kinjwaji safi kumbuka  Product and price is the same","Dec 15, 2022 · 11:43 AM UTC","{'comments': 2, 'retweets': 2, 'quotes': 0, 'likes': 2}",Positive
580,https://twitter.com/Odero__C/status/1603354487430823936#m,"Krisi imefika na kama kawa ni kupiga Sherehe na #ChromeGin. Kuna three packs zenye pia zinarepresent consumer personalities. Kuna Sherehe ya Fun lovers,kitu safi ambayo ni original na kujinauo ambayo ni ya wale wasee hujiaminia. Tujinice Krisi na @Chrome_KE . Kumbuka bei ni same.","Dec 15, 2022 · 11:41 AM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 9}",Positive
581,https://twitter.com/musaharleywizz/status/1600198537056112640#m,This Saturday 10TH DEC wile will be Entertaining you Live .#wizzardscrewkenya .Come ready with your dancing shoes #Chromestreetfilosofia #Chromegin #EABL,"Dec 6, 2022 · 6:40 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
582,https://twitter.com/Kibet_bull/status/1600014012208381953#m,"3 chromeGin , chaser in EagleNest","Dec 6, 2022 · 6:27 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 6}",Neutral
583,https://twitter.com/klauzjoker/status/1598926141992992768#m,Nyorosha @eabl@chromegin stamina yako na punda will be a comparison,"Dec 3, 2022 · 6:24 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
584,https://twitter.com/ma2bia/status/1598568969463627776#m,Sherehe zitambe with the new Chrome Gin Limited edition. #ChromeGin #NiwaskieTena,"Dec 2, 2022 · 6:45 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
585,https://twitter.com/ma2bia/status/1598537521314529280#m,For those spreading fake news about Chrome Gin. #ChromeGin #NiwaskieTena,"Dec 2, 2022 · 4:40 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Negative
586,https://twitter.com/Miss_Barbzie/status/1598309855441420292#m,#ChromeGin #NiwaskieTena,"Dec 1, 2022 · 1:35 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
587,https://twitter.com/Boniekip/status/1597986317866274817#m,Jaza 250 tushikishe chromegin mzinga,"Nov 30, 2022 · 4:10 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
588,https://twitter.com/ItsSule_/status/1597580455372546048#m,Chrome Gin naye ni Gin ingine safi sana @Chromegin ⁦@EABL_PLC⁩,"Nov 29, 2022 · 1:17 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
589,https://twitter.com/BervickNyantika/status/1596593359694581762#m,"Kunywa @people,@sweetberry ama @chromegin","Nov 26, 2022 · 7:54 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
590,https://twitter.com/antoneosoul/status/1595425349130768385#m,#AD #ChromeGin,"Nov 23, 2022 · 2:33 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 3}",Neutral
591,https://twitter.com/375c9e9a1b304cd/status/1595147406827393024#m,#Chromegin #chromevodka @EABL_PLC tupeeni jibu,"Nov 22, 2022 · 8:09 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
592,https://twitter.com/ayrosh/status/1595035515493011464#m,#AD #ChromeGin,"Nov 22, 2022 · 12:44 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
593,https://twitter.com/ayrosh/status/1595035420118876160#m,#AD #ChromeGin,"Nov 22, 2022 · 12:44 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
594,https://twitter.com/nadups_1/status/1595027586807222272#m,#ad #Chromegin,"Nov 22, 2022 · 12:13 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
595,https://twitter.com/King_abdul_900/status/1595025184536281089#m,Leo mbuzi Ime kula simba 🐐  #FIFAWorldCup #Chromegin,"Nov 22, 2022 · 12:03 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
596,https://twitter.com/Aimeemuthoni/status/1595005405213691906#m,Avoid fake news merchants. #ChromeGin,"Nov 22, 2022 · 10:44 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Negative
597,https://twitter.com/JustKaninte/status/1594979835465678849#m,#ad #Chromegin,"Nov 22, 2022 · 9:03 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
598,https://twitter.com/TheBarnupdate/status/1594947535323664384#m,"chrome gin-EABL says they stopped production of Chrome Gin a year ago. Kwani what have we been drinking? Seems the so called counterfeiters have improved on their production capacity, quality, and supply consistency.#chromegin #eabl #liquorestore #counterfeight","Nov 22, 2022 · 6:54 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
599,https://twitter.com/care_triangle/status/1594854305735282688#m,Are you a Registered Foreign Nurse and would wish to work in the USA ? Apply and lets make your dream come true. https://trianglehealthcareconsulting.com/ #MainaAndKingangi #MosesKuria #LGBTQ #FIFAWorldCup #Chromegin,"Nov 22, 2022 · 12:44 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
600,https://twitter.com/More_Money01/status/1594828614872309773#m,Vile mamorio wamapiga sherehe Kwa streets after kujua kumbe chrome imekuwa around #Chromegin #streetfilosofia,"Nov 21, 2022 · 11:02 PM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 9}",Negative
601,https://twitter.com/More_Money01/status/1594826356927471617#m,#Chromegin,"Nov 21, 2022 · 10:53 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
602,https://twitter.com/RasKiragu/status/1594806444280672256#m,NKIWA MADRUGS ME HUKEEP IT SIMPLE😂😂🔥  Seewersyda  #breastislife @JoeKaiyahe #LGBTQ @mothee001 #FIFAWorldCup @NzilaniAnna #Matiangi @neshphil #Ashewo @BaoBaoti #Kasarani #Charlene #Africa #MosesKuria #Chromegin,"Nov 21, 2022 · 9:34 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
603,https://twitter.com/cinjera/status/1594756098413707285#m,Streets radar ni safi #AD #Chromegin,"Nov 21, 2022 · 6:14 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 6}",Neutral
604,https://twitter.com/MediaMK/status/1594747104303497216#m,PSA from EABL #ChromeGin #StreetFilosofia,"Nov 21, 2022 · 5:38 PM UTC","{'comments': 1, 'retweets': 3, 'quotes': 1, 'likes': 5}",Neutral
605,https://twitter.com/CatherineKawir9/status/1594741736533893125#m,#streetfilosofia @chrome_ke #chromegin,"Nov 21, 2022 · 5:17 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
606,https://twitter.com/dahxeh/status/1594726809337200642#m,Fkn insane.  What is it we've been getting from EABL distribution lorries as alcohol sellers? 🙄 #ChromeGin #EABL clear this!,"Nov 21, 2022 · 4:17 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 2}",Negative
607,https://twitter.com/BornventureWesa/status/1594716971148492800#m,"#Chromegin   What you get at your door step when you call us on 0797949789 or dm for more information  We do delivery within kiambu , Nairobi,ruiru ,Thika  Payment on delivery","Nov 21, 2022 · 3:38 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
608,https://twitter.com/Aimeemuthoni/status/1594704575478505476#m,"How do you just wake up and decide to spread fake news? 🤦‍♀️ Chrome Gin has been in production, kindly verify information before peddling lies. #IWorkWithEabl #ChromeGin  Get your chrome from ke.thebar.com","Nov 21, 2022 · 2:49 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 7}",Negative
609,https://twitter.com/mwangichacha/status/1594701945238949889#m,https://youtube.com/shorts/B68mWi2XcV4?feature=share #signet #wairimu #Chromegin #ChaguoSmartNaAirtel,"Nov 21, 2022 · 2:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
610,https://twitter.com/BrightKenyaNews/status/1594701325354545152#m,A woman whose name has been withheld has revealed to this publication that she is now seeking justice for her 11-year-old daughter who was sexually assaulted by her alleged husband. https://brightkenyanews.com/mother-seeks-justice-after-hubby-defiles-11-year-old-daughter @DCI_Kenya @fidakenya #JKIA #VanGaal #Saka #ChromeGin #ENGIRN #Starboy,"Nov 21, 2022 · 2:36 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
611,https://twitter.com/Lill_Wanye/status/1594696453552713729#m,Ati imefanya nini Chrome Gin #ChromeGin,"Nov 21, 2022 · 2:17 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
612,https://twitter.com/BrightKenyaNews/status/1594696430614188035#m,French President Emmanuel Macron slapped again on the face by a woman before officers quickly moved in to rescue him. #JKIA #ChromeGin #VanGaal #Wairimu #Signet #MasonGreenwood #Sterling #Starboy #Arab #Carref #MaguireandShaw #England #GMOs #Baobab #Somalia #Ruaka #UACE,"Nov 21, 2022 · 2:17 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
613,https://twitter.com/maryMbugus4/status/1594695094178922498#m,Wee Kwani #Chromegin nilikinywa weekendi ni ya where? #QatarWorldCup2022 Ata sijaheal heartbreak ya Jana na bado #GMO inanikodolea macho🙆‍♀️🤭#burekabisa,"Nov 21, 2022 · 2:11 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
614,https://twitter.com/jayjaymachaa/status/1594690266065141761#m,#chromegin after finding out that you almost fought with your mates for knocking down your gin,"Nov 21, 2022 · 1:52 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
615,https://twitter.com/BrightKenyaNews/status/1594676257974788097#m,Mugo Wairimu has asked the court to give him a lenient sentence to allow him to join together with his family members. https://brightkenyanews.com/quack-doctor-mugo-wairimu-asks-court-to-give-lenient-sentence #Baobab #Ruaka #Kolenyo #Naivasha #Wairimu #ChromeGin #masongreenwood,"Nov 21, 2022 · 12:57 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
616,https://twitter.com/mr_ondicho_t/status/1594675571627380736#m,Kenya is beautiful  #Naivasha #Chromegin #Signet #FIFAWorldCup,"Nov 21, 2022 · 12:54 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
617,https://twitter.com/BrightKenyaNews/status/1594661738959589376#m,"The owner of the home that collapsed last week in Ruaka, Kiambu County, killing two people, has been arrested while trying to flee. #Ruaka #Baobab #Somalia #Tate #Signet #Wairimu #Kolenyo #Naivasha #Davidoat30 #ChromeGin https://brightkenyanews.com/owner-of-house-that-collapsed-in-ruaka-arrested","Nov 21, 2022 · 11:59 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
618,https://twitter.com/Kelvin_Mulilya/status/1594642104218976256#m,EABl should clarify the issues on Crome Gin and explain  what are these we have been taking and they're still on counters. #EABL #chromeGin,"Nov 21, 2022 · 10:41 AM UTC","{'comments': 2, 'retweets': 0, 'quotes': 0, 'likes': 4}",Neutral
619,https://twitter.com/Aimeemuthoni/status/1594606349412884484#m,"How do you just wake up and decide to spread fake news? 🤦‍♀️ Chrome Gin has been in production, kindly verify information before peddling lies. #IWorkWithEabl #ChromeGin  Get your chrome from ke.thebar.com","Nov 21, 2022 · 8:19 AM UTC","{'comments': 1, 'retweets': 11, 'quotes': 1, 'likes': 26}",Negative
620,https://twitter.com/Mc_betty98/status/1591072464192143361#m,"Drinking is not a solution to all our problems , while we wait for the solution let's drink my people ......!!!! #chromegin #mcbetty #chromestreetfilosofia","Nov 11, 2022 · 2:16 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Negative
621,https://twitter.com/nyange_edwin/status/1584124515356770305#m,Radaa mkuu ✊🏾✊🏾 chrome ni Gin  #chromeGin,"Oct 23, 2022 · 10:08 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
622,https://twitter.com/gamechanger_ke/status/1580917454359826432#m,We enjoy nothing more than creating unique and memorable brand experiences for consumers  #StreetFilosofia #ChromeGin #ChromeVodka,"Oct 14, 2022 · 1:44 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 3}",Positive
623,https://twitter.com/HaronMbaria/status/1560304175531151360#m,Ukikunywa chromegin joto tupu at this moment 🤣,"Aug 18, 2022 · 4:34 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
624,https://twitter.com/gamechanger_ke/status/1557333550327894018#m,Out and about in style 😎  #gamechangermarketing #marketing #activation #promotion #brandambassador #brandactivation #brand #chrome #ChromeGin #chromevodka #streetfilosofia #experientialmarketing,"Aug 10, 2022 · 11:50 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
625,https://twitter.com/ericmuthuka/status/1535401143056191494#m,My love for @chromegin #WorldGinDay,"Jun 10, 2022 · 11:18 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
626,https://twitter.com/StullaT/status/1535235782717448193#m,Masaa ni ya suicide KDF na ChromeGin.... 🤟🤟🤟Alafu kupanda nganya Iko mbio...tuchomoe quarter ingine... 🤣🤣🤣YOLO,"Jun 10, 2022 · 12:21 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
627,https://twitter.com/WalkerMabwa/status/1520034884026314754#m,#chromegin,"Apr 29, 2022 · 1:38 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
628,https://twitter.com/gamechanger_ke/status/1519285618328674305#m,"What are you doing during your 5 day weekend???   This Saturday, on the 30th of April, Sherehe Mtaani is at Candimon, Kisumu with some of your favorites in the Kenyan music scene courtesy of @Chrome_KE #StreetFilosofia #ChromeGin","Apr 27, 2022 · 12:01 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
629,https://twitter.com/gamechanger_ke/status/1507275851779522572#m,"This weekend on the 26th March, Sherehe Mtaani is at King's Cup, Thika with some of your favorites in the Kenyan music scene courtesy of @Chrome_KE  See you there!  #streetfilosofia #ChromeGin","Mar 25, 2022 · 8:39 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
630,https://twitter.com/nviiribeybi/status/1505978689808310275#m,Rate my skills from 8 -10 😎😎 Check next slide 🤩  #streetfilosofia #chromegin @chromeke #paidpartnershipwitheabl https://www.instagram.com/p/CbYFrK2oajA/?utm_medium=twitter,"Mar 21, 2022 · 6:44 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
631,https://twitter.com/nyangissa_viera/status/1505097833866739714#m,Sumu muhimu😂,"Mar 19, 2022 · 8:24 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
632,https://twitter.com/kb_____54/status/1505095729202802688#m,Ficha hiyo kitu bana,"Mar 19, 2022 · 8:15 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
633,https://twitter.com/Shadrack2Ongera/status/1502561073836220417#m,Drink alot of water. You have a big day ahead  #Russia #Russian #alcoholicparent #CoffeeTime @blackandwhiteke @ChromeGin_KE,"Mar 12, 2022 · 8:24 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 4}",Neutral
634,https://twitter.com/jayswineske/status/1501549614914318342#m,Leo ni ile siku ya ku......?🍸💃🕺  https://jayswines.com/?s=chrome&post_type=product Tel: 0705570066  Friday Nairobi #chromegin #chromevodka,"Mar 9, 2022 · 1:25 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
635,https://twitter.com/vik_tua/status/1496364802356269062#m,Death by #ChromeGin ; I don't even know why I tasted it.,"Feb 23, 2022 · 6:02 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
636,https://twitter.com/RichkidOfRunda/status/1484855384204615682#m,Its 2 years later @davidmarwa_ @selestine_gati @chromegin @rundarichkid has not been unsuspended..,"Jan 22, 2022 · 11:48 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
637,https://twitter.com/MuthianiLaurent/status/1473280348687638536#m,Nitinguliwe chrome gin  Kangemi sokoni @Mbusii @RadioJamboKenya @Liondeh #MbusiNaLionTekeTeke @Chrome_KE #ChromeGin,"Dec 21, 2021 · 1:13 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
638,https://twitter.com/cfcprey/status/1473258968453726215#m,Form ni #ChromeGin,"Dec 21, 2021 · 11:48 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
639,https://twitter.com/RobertK13097000/status/1467848219602337798#m,Kabartonjo tuko juu kama chromegin vodka❤❤❤❤❤,"Dec 6, 2021 · 1:27 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
640,https://twitter.com/Sucki_Sushi/status/1466689617420296193#m,What #ChromeGin showed me last Sunday wueh!!!,"Dec 3, 2021 · 8:43 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
641,https://twitter.com/jayswineske/status/1463847938912780293#m,How are we planning to chafua this weekend?🍸😀  Chafua na chrome gin at KES 600.  https://jayswines.com/product/chrome-gin-750ml/ Tel: 0705570066  #chromegin #ginenjoyment,"Nov 25, 2021 · 12:32 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
642,https://twitter.com/gamechanger_ke/status/1463807621887057920#m,Sherehe Mtaani in Nyeri at @joygreense.p on the 27th November with some of your favorites in the Kenyan music scene courtesy of @chromeke See you there! #MadeForTheseStreets #ChromeGin #event #eventplanner #brand #brandexperience #Marketing #experiential #gamechangermarketing,"Nov 25, 2021 · 9:51 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 1, 'likes': 5}",Positive
643,https://twitter.com/Triplethreatke/status/1459277878135296000#m,"KRA on our neck all over, 😂😂🙌 Mpaka gazeti unafungiwa nayo kakwora ya @chromegin #SteveOgollaExposed","Nov 12, 2021 · 9:52 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
644,https://twitter.com/jayswineske/status/1459046299504947200#m,"A combo that has never disappointed 🍸  Order chrome mzinga at Ksh. 600, and we shall deliver  https://jayswines.com/product/chrome-gin-750ml/ Tel: 0705570066  #chromegin #TGIF #FridayVibes","Nov 12, 2021 · 6:32 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
645,https://twitter.com/Bensoulmusic/status/1458715106137853954#m,Mumecheki MBWE MBWE? <https://youtu.be/AL9yXKjhWXY>  #MadeForTheseStreets #ChromeGin #PaidPartnershipWithDiageo @Chrome_KE,"Nov 11, 2021 · 8:35 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 7}",Neutral
646,https://twitter.com/_raschuchu/status/1456005397794410505#m,Mko?.. Tweet for #chromegin,"Nov 3, 2021 · 9:08 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
