,cleaned_text,Sentiment,Stats,comments,retweets,quotes,likes
1749,goodness my loves  wadau siku ni moja to tuskeroktobafest with 3day event noma sana nameless atawakilisha mbaya buy your tickets here tuskerbeeroktobafest are you oktobafesteastafrica ready guys thisishowwedo,Positive,"Oct 26, 2023 · 5:51 PM UTC",0,0,0,0
1750,big sister is not so comfortable with little brother  watch till the end  tuskeroktobafest chimamanda rip justina aisha yesufu peter obi president bola ahmed tinubu bishop oyedepo the nigeria general assembly shall not be infringed supreme court the 2nd anini portable sensational venita renewed hope agenda revolution boomluck otega aso rock aso rock labourinvain,Negative,"Oct 26, 2023 · 5:51 PM UTC",0,0,0,0
1751,just 1 day to go watu visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:50 PM UTC",0,0,0,0
1752,one day to go for main festival to celebrate our culture cant wait for nyashinski set thisishowwedo musicvisit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore oktobafesteastafrica,Positive,"Oct 26, 2023 · 5:50 PM UTC",0,0,0,0
1753,wadau siku ni moja to tuskeroktobafest with 3day event noma sana nameless atawakilisha mbaya buy your tickets here tuskerbeeroktobafest are you oktobafesteastafrica ready guys thisishowwedo,Positive,"Oct 26, 2023 · 5:49 PM UTC",0,0,0,0
1754,the event day is here plan mode activated grab tiko at tuskerbeeroktobafest tupatane na mejja on stage its a vibe in celebration of african culture so lets have fun thisishowwedo tuskeroktobafest oktobafesteastafrica,Positive,"Oct 26, 2023 · 5:48 PM UTC",0,0,0,0
1755,1 day to go are you ready for tuskeroktobafest 3 day festival cant wait for mejja diamond performances come celebrate african culture and eas finest brews get tickets on tuskerbeeroktobafest thisishowwedo music drinkbetternotmore oktobafesteastafrica,Positive,"Oct 26, 2023 · 5:48 PM UTC",0,0,0,0
1756,few hours to ngong race course oktobafesteastafrica which commences from 27th to 29th get ready for the best music from mejja among other artists click tuskerbeeroktobafest for tickets tuskeroktobafest thisishowwedo,Positive,"Oct 26, 2023 · 5:47 PM UTC",0,0,0,0
1757,few hours to ngong race course oktobafesteastafrica which commences from 27th to 29th get ready for the best music from mejja among other artists click tuskerbeeroktobafest for tickets tuskeroktobafest thisishowwedo,Positive,"Oct 26, 2023 · 5:45 PM UTC",0,0,0,0
1758,we are celebrating the african culture as we enjoy the eas finest brews courtesy of  tuskeroktobafest thisishowwedo are you oktobafesteastafrica ready cant miss to see mejja perfom drinkbetternotmore,Positive,"Oct 26, 2023 · 5:45 PM UTC",0,0,0,0
1759,123 tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are u oktobafesteastafrica ready come celebrate with us lets social and make new lasting relationships as we celebrate african culture with,Positive,"Oct 26, 2023 · 5:43 PM UTC",0,0,0,0
1760,imebakia just a day to usher in 3day festival cant wait to see khaligraph on stage thisishowwedo culture visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:43 PM UTC",0,0,0,0
1761,only 4 hrs remaining are you oktobafesteastafrica ready grab your tickets on tuskerbeeroktobafest tukonnekt tucelebrate african culture tukienjoy eas finest brews thisishowwedo music tuskeroktobafest drinkbetternotmore,Positive,"Oct 26, 2023 · 5:42 PM UTC",0,0,0,0
1762,wadau siku ni jamo to the biggest event in town tuskeroktobafest get your tickets at tuskerbeeroktobafest get to experience african cultureeas finest brews drinkbetteenotmore thisishowwedo ndovu ni kuu will be there this saturday oktobafesteastafrica,Neutral,"Oct 26, 2023 · 5:42 PM UTC",0,0,0,0
1763,si tulisema kutakuwa na masurprises  aki this partnership is epic because you are spoiling us proper tuskeroktobafest we are not ready  domorewithmpesa safaricomhook,Negative,"Oct 26, 2023 · 5:42 PM UTC",0,0,0,0
1764,few hours to ngong race course oktobafesteastafrica which will emphasize on community culture and beer as pillars get ready for the hottest music from mejja among other artists tuskeroktobafest thisishowwedo,Positive,"Oct 26, 2023 · 5:42 PM UTC",0,0,0,0
1765,one day to go is giving you an offer visit tuskerbeeroktobafest for your tickets lets do celebration of our culture and happiness tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo,Positive,"Oct 26, 2023 · 5:41 PM UTC",0,0,0,0
1766,guys 1 day to gocelebration of african culture enjoying eas finest brews cant wait for nyashinski set thisishowwedo culturevisit tuskerbeeroktobafest and get your tickets tuskeroktobafest oktobafesteastafrica usikose,Positive,"Oct 26, 2023 · 5:40 PM UTC",0,0,0,0
1767,just 1 more day to go to a 3day eventtuskeroktobafest enjoy great vibesmusicbeer performance im looking forward to nyashinski get ur tickets on tuskerbeeroktobafest thisishowwedo oktobafesteastafrica drinkbetternotmore,Positive,"Oct 26, 2023 · 5:39 PM UTC",0,0,0,0
1768,wakuu its a 1 day to go to create lasting memories as we enjoy finest brews to get your ticket visit tuskerbeeroktobafest to grab it tuskeroktobafest are you oktobafesteastafrica ready thisishowwedo culture,Positive,"Oct 26, 2023 · 5:39 PM UTC",0,0,0,0
1769,1 day to go oktobafesteastafrica is here come lets celebrate our african culture as we savour the true taste of our land thisishowwedo visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore,Positive,"Oct 26, 2023 · 5:39 PM UTC",0,0,0,0
1770,si tulisema kutakuwa na masurprises  aki this partnership is epic because you are spoiling us proper tuskeroktobafest we are not ready  domorewithmpesa safaricomhook,Negative,"Oct 26, 2023 · 5:38 PM UTC",0,0,0,0
1771,dont miss the eventvisit tuskerbeeroktobafest and get your tickets tuskeroktobafest oktobafesteastafrica thisishowwedo,Positive,"Oct 26, 2023 · 5:37 PM UTC",0,0,0,0
1772,one day to go is giving you an offer visit tuskerbeeroktobafest for your tickets lets do celebration of our culture and happiness tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo,Positive,"Oct 26, 2023 · 5:37 PM UTC",0,0,0,0
1773,tomorrow at the ngong racecourse come enjoy and good music at the tuskeroktobafest coz thisishowwedo visit tuskerbeeroktobafest and get your tickets are you ready for the oktobafesteastafrica  drinkbetternotmore,Positive,"Oct 26, 2023 · 5:36 PM UTC",0,0,0,0
1774,the event day is here just a matter of hours na mwezi ikuwe best grab tiko at tuskerbeeroktobafest tupatane na mejja on stage its a vibe in celebration of african culture thisishowwedo tuskeroktobafest oktobafesteastafrica,Positive,"Oct 26, 2023 · 5:36 PM UTC",0,0,0,0
1775,weekendy ya sherehe tuskeroktobafest drinkbetternotmore courtesy of come we celebrate our culture as we savour the true taste of our land thisishowwedo oktobafesteastafrica for tickets visit tuskerbeeroktobafest,Positive,"Oct 26, 2023 · 5:34 PM UTC",0,0,0,0
1776,at tuskeroktobafest thisishowwedo culture food fine brew music only a day left get your tickets at tuskerbeeroktobafest dont miss to see diamond perform come create memories oktobafesteastafrica drinkbetternotmore,Positive,"Oct 26, 2023 · 5:33 PM UTC",0,0,0,0
1777,its time to celebrate our true taste visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready 1 day to go thisishowwedo i look forward to see nyashinki perform,Positive,"Oct 26, 2023 · 5:33 PM UTC",0,0,0,0
1778,kuzima nayo time ya sherehe ni zii  drinkbetternotmore ngong racecourse tunasinja  oktobafesteastafrica thisishowwedo tuskeroktobafest,Neutral,"Oct 26, 2023 · 5:29 PM UTC",0,0,0,0
1779,are you oktobafesteastafrica ready 1 day to tuskeroktobafest going for 3 daysvisit tuskerbeeroktobafest and get your tickets cant wait for mgm mutoriah ayrosh performances thisishowwedo music with friends drinkbetternotmore,Positive,"Oct 26, 2023 · 5:28 PM UTC",0,0,0,0
1780,less than 24 hrs to go and im feeling the vibe  buy your tickets now here tuskerbeeroktobafest for an amazing show cant wait to see bensoul perform  tuskeroktobafest thisishowwedo drinkbetternotmore oktobafesteastafrica,Positive,"Oct 26, 2023 · 5:28 PM UTC",0,0,0,0
1781,visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica readythisishowwedo 1 day to the big eventlooking forward to mejjas performance,Neutral,"Oct 26, 2023 · 5:27 PM UTC",0,0,0,0
1782,upo tayari cant wait to see suraj  foozak do their thing lazma tujibabe and make connections tuskeroktobafest oktobafesteastafrica thisishowwedo,Neutral,"Oct 26, 2023 · 5:26 PM UTC",0,0,0,0
1783,bado only one day to the show dont miss nameless will be performing live it is a threeday event  take your tickets here visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you ,Positive,"Oct 26, 2023 · 5:26 PM UTC",0,0,0,0
1784,the dday is here just a matter of hours na mwezi ikuwe best grab tiko at tuskerbeeroktobafest tupatane na mejja on stage its a vibe in celebration of african culture enjoying eas finest brews thisishowwedo tuskeroktobafest oktobafesteastafrica,Positive,"Oct 26, 2023 · 5:25 PM UTC",0,0,0,0
1785,bado only one day to the show dont miss nameless will be performing live it is a threeday event  take your tickets here visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you ,Positive,"Oct 26, 2023 · 5:23 PM UTC",0,0,0,0
1786,watu wangu its now back again thisishowwedo guys your oktobafesteastafrica is now again lit tuskeroktobafest my good people is here again  ,Positive,"Oct 26, 2023 · 5:23 PM UTC",0,0,0,0
1787,1 day 2 ngong racecourse  cant wait for jua cali mashup thisishowwedo culture celebration of african culture enjoying eas finest brews by visit tuskerbeeroktobafest 4 tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:22 PM UTC",0,0,0,0
1788,1 day to go visit tuskerbeeroktobafest get your tickets tuskeroktobafest drinkbetternotmore get ready 4 oktobafesteastafrica thisishowwedo culture music and enjoying eas finest brews turn up,Positive,"Oct 26, 2023 · 5:22 PM UTC",0,0,0,0
1789,majamaa visit tuskerbeeroktobafest and get your tickets to a 3 day tuskeroktobafest come tucelebrate african culture tukimumunya eas finest brews thisishowwedo oktobafesteastafrica,Neutral,"Oct 26, 2023 · 5:21 PM UTC",0,0,0,0
1790,one day left to d day  kosa uchekwe thisishowwedo culture looking forward to performances by mejjavisit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:21 PM UTC",0,0,0,0
1791,visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo music looking forward to jua cali performance usiachwe nyuma only 1 day left,Positive,"Oct 26, 2023 · 5:21 PM UTC",0,0,0,0
1792,wikend inakwom na tunaingia ngong race coursevisit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo culture thisishowwedo mejja will be live,Positive,"Oct 26, 2023 · 5:18 PM UTC",0,0,0,0
1793,thisishowwedo oktobafesteastafrica wadau are you ready for tuskeroktobafest visit tuskerbeeroktobafest  get your tickets come celebrate african culture enjoying eas finest brews create lasting memories with friends  meaningful connections,Positive,"Oct 26, 2023 · 5:18 PM UTC",0,0,0,0
1794,guys siku ni 1 2the much awaited 3day s tuskeroktobafest this big event si ya kukosa get your tickets at tuskerbeeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo music nategea mejja aperform sana,Positive,"Oct 26, 2023 · 5:17 PM UTC",0,0,0,0
1795,visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:17 PM UTC",0,0,0,0
1796,heey guys are you ready for the oktobafesteastafrica visit tuskerbeeroktobafest and get your tickets lets celebrate our culture as we enjoy eas finest brews tuskeroktobafest thisishowwedo,Positive,"Oct 26, 2023 · 5:14 PM UTC",0,0,0,0
1797,hello guys one day to go for main festival to celebrate our culture cant wait for nyashinski set thisishowwedo musicvisit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore oktobafesteastafrica,Positive,"Oct 26, 2023 · 5:13 PM UTC",0,0,0,0
1798,one more day to go great vibes great music  great beer looking forward to some great show by the og himself grab your tickets on tuskerbeeroktobafest thisishowwedo oktobafesteastafrica tuskeroktobafest drinkbetternotmore,Positive,"Oct 26, 2023 · 5:12 PM UTC",0,0,0,0
1799,are you oktobafesteastafrica ready just a few hours to go before we celebrate our culture as we drinkbetternotmore from  create memories coz thisishowwedo culture get tuskeroktobafest tickets at tuskerbeeroktobafest,Positive,"Oct 26, 2023 · 5:12 PM UTC",0,0,0,0
1800,boss tukodigital  so domorewithmpesa because all purchases made on the mpesa app on ground at the tuskeroktobafest will enjoy 10 cashback  alafu imagine kuna 30 off your uber ride if you book and pay with mpesa using the promo code fest2023 safaricomhook,Positive,"Oct 26, 2023 · 5:12 PM UTC",0,0,0,0
1801,bado siku 1 this time its going to be lit meet dj moh mejja  more performing livecelebration of african cultureget ticket tuskerbeeroktobafest oktobafesteastafrica tuskeroktobafest drinkbetternotmore thisishowwedo,Neutral,"Oct 26, 2023 · 5:12 PM UTC",0,0,0,0
1802,its one day to go its time to celebrate our true taste visit tuskerbeeroktobafest get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo i look forward to see nyashinki perform,Positive,"Oct 26, 2023 · 5:12 PM UTC",0,0,0,0
1803,1 day to go visit tuskerbeeroktobafest get your tickets tuskeroktobafest drinkbetternotmore get ready 4 oktobafesteastafrica thisishowwedo music in celebration of african cultureenjoying eas finest brews turn up,Positive,"Oct 26, 2023 · 5:12 PM UTC",0,0,0,0
1804,ni siku moja imebaki guys visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready the highly awaited og sunday its day 3 nyashinski fr me thisishowwedo music with,Positive,"Oct 26, 2023 · 5:11 PM UTC",0,0,0,0
1805,guys are you ready for the oktobafesteastafrica visit tuskerbeeroktobafest and get tickets celebration of african cultureenjoying eas finest brews looking forward to mejja perform tuskeroktobafest thisishowwedo,Positive,"Oct 26, 2023 · 5:10 PM UTC",0,0,0,0
1806,celebrate the taste ya kenya sherehe at the tuskeroktobafest by thisishowwedo culture with oktobafesteastafrica cant wait for the nyashinski perfomance as we create memories and connections drinkbetternotmore visit tuskerbeeroktobafest to get tickets,Positive,"Oct 26, 2023 · 5:10 PM UTC",0,0,0,0
1807,are you ready for oktobafesteastafrica come lets celebrate african culture and create memories tuskeroktobafest tickets tuskerbeeroktobafest remember to drinkbetternotmore thisishowwedo,Positive,"Oct 26, 2023 · 5:10 PM UTC",0,0,0,0
1808,are you oktobafesteastafrica ready creating lasting memories  meaningful connection tuskeroktobafest has been great so far visit tuskerbeeroktobafest and get your tickets thisishowwedo sustainability tuskeroktobafest,Positive,"Oct 26, 2023 · 5:09 PM UTC",0,0,0,0
1809,its one day to usher in 3day festival cant wait to see jua cali on stage thisishowwedo music visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:08 PM UTC",0,0,0,0
1810,are you oktobafesteastafrica ready 1 day remaining tuskeroktobafest happening for 3 days visit tuskerbeeroktobafest and get your tickets cant wait for mgm mutoriah ayrosh performances thisishowwedo music with friends,Positive,"Oct 26, 2023 · 5:07 PM UTC",0,0,0,0
1811,wozaa tuskeroktobafest is upon us yall visit tuskerbeeroktobafest and get your tickets asap drinkbetternotmore celebration of african culture enjoying eas finest brews are you oktobafesteastafrica ready thisishowwedo,Positive,"Oct 26, 2023 · 5:07 PM UTC",0,0,0,0
1812,wadau siku imebaki jamo to the biggest event in town tuskeroktobafest get your tickets at tuskerbeeroktobafest and get to experience african culture and eas finest brews thisishowwedo ndovu ni kuu will be there this saturday oktobafesteastafrica,Neutral,"Oct 26, 2023 · 5:07 PM UTC",0,0,0,0
1813,tuskeroktobafest,Neutral,"Oct 26, 2023 · 5:07 PM UTC",0,0,0,0
1814,tucelebrate true taste ya kenya now its time for tuskeroktobafest by thisishowwedo culture with oktobafesteastafrica cant wait for that wakadinalikhaligraph perfomance time for memories and connections drinkbetternotmore get tickets tuskerbeeroktobafest,Positive,"Oct 26, 2023 · 5:07 PM UTC",0,0,0,0
1815,1 day to the tuskeroktobafest and brooo kesho ni malegends wanaperform and i cant wait remember to drinkbetternotmore for those hamjashika ticko here is the link tuskerbeeroktobafest thisishowwedo music oktobafesteastafrica,Neutral,"Oct 26, 2023 · 5:07 PM UTC",0,0,0,0
1816,wadau 3 day ya sherehe pale tuskeroktobafest 1 day to go i cant wait for juakali  nameless kesho kwa stage thevibe visit tuskerbeeroktobafest to buy tickets thisishowwedo music oktobafesteastafrica,Neutral,"Oct 26, 2023 · 5:06 PM UTC",0,0,0,0
1817,its countdown to tuskeroktobafest and are you oktobafesteastafrica ready cant miss mejjas performance cause thisishowwedo visit tuskerbeeroktobafest and get your tickets drinkbetternotmore,Positive,"Oct 26, 2023 · 5:06 PM UTC",0,0,0,0
1818,folks its time to create memories visit tuskerbeeroktobafest  get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready 1 day to go thisishowwedomusic i look forward to see mejja  jua kali perform,Positive,"Oct 26, 2023 · 5:06 PM UTC",0,0,0,0
1819,imebakia just a day to usher in 3day festival cant wait to see khaligraph on stage thisishowwedo culture visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:06 PM UTC",0,0,0,0
1820,its time to celebrate our true taste visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready 1 day to go thisishowwedo i look forward to see nyashinki perform,Positive,"Oct 26, 2023 · 5:06 PM UTC",0,0,0,0
1821,guys3 days festival to go downdrinkbetternotmore oktobafesteastafrica visit tuskerbeeroktobafest for ticketsthisishowwedo culture celebrating african culture enjoying eas finest brews nangoja performance ya mejja tuskeroktobafest,Positive,"Oct 26, 2023 · 5:05 PM UTC",0,0,0,0
1822,wadau countdown ishaanza nyash atakuwa join us as we show the world that thisishowwedo culture visit tuskerbeeroktobafest  get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:04 PM UTC",0,0,0,0
1823,peeps its time to create memories with friends visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready 1 day to go thisishowwedo i look forward to see nviri og perform dont miss,Positive,"Oct 26, 2023 · 5:03 PM UTC",0,0,0,0
1824,my peepz wikendy ndo hii ya sherehe kuruka tuskeroktobafest drinkbetternotmore courtesy of come we create lasting memories thisishowwedo oktobafesteastafrica for tickets visit tuskerbeeroktobafest,Positive,"Oct 26, 2023 · 5:03 PM UTC",0,0,0,0
1825,its going down bado 1 day for best music vibes visit tuskerbeeroktobafest  get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo music with nyashinskinviiri repping,Positive,"Oct 26, 2023 · 5:02 PM UTC",0,0,0,0
1826,1 day to go oktobafesteastafrica is here come lets celebrate our african culture as we savour the true taste of our land thisishowwedo visit tuskerbeeroktobafest and get your tickets are you tuskeroktobafest ready,Positive,"Oct 26, 2023 · 5:02 PM UTC",0,0,0,0
1827,celebrate the taste of kenya culture at the tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo culture cant wait for the nyashinski performance visit tuskerbeeroktobafest for tickets,Positive,"Oct 26, 2023 · 5:02 PM UTC",0,0,0,0
1828,my guys only a day remaining tufike pale racecourse tuvibe na og akiperform thisishowwedo culture  visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:01 PM UTC",0,0,0,0
1829,ni siku moja imebaki guys visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready the highly awaited og sunday its day 3 nyashinski for me thisishowwedo music with,Positive,"Oct 26, 2023 · 5:00 PM UTC",0,0,0,0
1830,wadau only a day remaining tufike pale racecourse anticipated kusee og akiperform thisishowwedo culture visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 5:00 PM UTC",0,0,0,0
1831,get tickets tuskerbeeroktobafest were celebrating african culture enjoying eas finest brews tuskeroktobafest drinkbetternotmore are u oktobafesteastafrica ready thisishowwedo music must be there3 day festival going down cant wait music,Positive,"Oct 26, 2023 · 4:57 PM UTC",0,0,0,0
1832,and theres more this epic partnership with will enable you to connect with your squad and create major fomo online for all your guys who dont show up this weekend and what about that 10 cashback offer tuskeroktobafest domorewithmpesa safaricomhook,Positive,"Oct 26, 2023 · 4:56 PM UTC",0,0,0,0
1833,time to celebrate true taste ya kenya imekam its time for tuskeroktobafest by thisishowwedo culture with oktobafesteastafrica cant wait for that wakadinalikhaligraph perfomance time for memories and connections get tickets here tuskerbeeroktobafest,Positive,"Oct 26, 2023 · 4:56 PM UTC",0,0,0,0
1834,one day to go guys tuskeroktobafest is here with us i cant wait to see nameless live on stage thisishowwedo music visit tuskerbeeroktobafest and get your tickets drinkbetternotmore are you oktobafesteastafrica ready,Neutral,"Oct 26, 2023 · 4:56 PM UTC",0,0,0,0
1835,1 day to go tufike the three day tuskeroktobafest by wale wa sunday day 3 its all about the ogs with performances by nyashinski khaligraph wakadinali visit tuskerbeeroktobafest and get your tickets cant wait thisishowwedo music,Neutral,"Oct 26, 2023 · 4:55 PM UTC",0,0,0,0
1836,one day to go for the tuskeroktobafest tuskeroktobafesteastafrica lets celebrate african culture enjoying eas finest brew  create memories na thisishowwedo music visit tuskerbeeroktobafest to get ticket drinkbetternotmore,Positive,"Oct 26, 2023 · 4:54 PM UTC",0,0,0,0
1837,thisishowwedo music perfomnces from day ya fao itakiwa mwaki manze kosa uchekwe oktobafesteastafrica tuskeroktobafest am looking foward for the three da fest,Neutral,"Oct 26, 2023 · 4:53 PM UTC",0,0,0,0
1838,imebakia just a day to usher in 3day festival cant wait to see khaligraph jones on stage thisishowwedo music visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 4:53 PM UTC",0,0,0,0
1839,its one day 2 ngong racecourse cant wait for jua cali perform thisishowwedo celebration of african culture enjoying eas finest brews visit tuskerbeeroktobafest for tickets tuskeroktobafest drinkbetternotmore oktobafesteastafrica,Positive,"Oct 26, 2023 · 4:52 PM UTC",0,0,0,0
1840,1 day to the tuskeroktobafest and its time to accept african culture biggest performance awaits frm legends for those hamjashika ticko here is the link tuskerbeeroktobafest thisishowwedo oktobafesteastafrica dont miss,Positive,"Oct 26, 2023 · 4:49 PM UTC",0,0,0,0
1841,time to celebrate the taste ya kenya sherehe at the tuskeroktobafest enabled by thisishowwedo culture with oktobafesteastafrica cant wait for the nyashinski perfomance as we create memories and connections  visit tuskerbeeroktobafest to get your tickets,Positive,"Oct 26, 2023 · 4:47 PM UTC",0,0,0,0
1842,this epic collab will celebrate our culture diversity and heritage and empower the vibrant talents of our youth through safaricomhook enjoy this great mix of tech  tradition and show the world how we  get down mayouth hii ni yenu domorewithmpesa tuskeroktobafest,Positive,"Oct 26, 2023 · 4:47 PM UTC",0,0,0,0
1843,wadau the weekends here  we gat you buy your tickets now here tuskerbeeroktobafest for an amazing show cant wait to see bensoul perform  tuskeroktobafest thisishowwedo drinkbetternotmore oktobafesteastafrica dont miss,Positive,"Oct 26, 2023 · 4:47 PM UTC",0,0,0,0
1844,time to celebrate true taste ya kenya imekam its time for tuskeroktobafest by thisishowwedo culture with oktobafesteastafrica cant wait for that wakadinali perfomance time for memories and connections visit tuskerbeeroktobafest to get your tickets,Positive,"Oct 26, 2023 · 4:45 PM UTC",0,0,0,0
1845,its just one sleep to the fiesta  are you ready visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready thisishowwedo dont miss,Positive,"Oct 26, 2023 · 4:43 PM UTC",0,0,0,0
1846,hello guys3day sherehe imejipa greatness tupu only 1 day to go for tuskeroktobafest looking forward to throw back edition performances mje tucelebrateafrican culture while enjoying eas finest brewsoktobafesteastafrica thisishowwedo,Positive,"Oct 26, 2023 · 4:42 PM UTC",0,0,0,0
1847,day 3 is gonna be a fire set from the ogs from nyashinski kjones to wakadinali manze its a not miss this sunday tupatane site tuskeroktobafest,Negative,"Oct 26, 2023 · 4:42 PM UTC",0,0,0,0
1848,folks its time to create memories visit tuskerbeeroktobafest  get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready 1 day to go thisishowwedo i look forward to see mejja  jua kali perform,Positive,"Oct 26, 2023 · 4:38 PM UTC",0,0,0,0
1849,1 day to go visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready lined up is tbt friday ea saturday and the highly awaited og sunday its day 3 nyashinski for me thisishowwedo music with,Positive,"Oct 26, 2023 · 4:38 PM UTC",0,0,0,0
1850,its time for tuskeroktobafest by tuenjoy life moments na connections coz thisishowwedo culture with oktobafesteastafrica you cant miss mejjas performance just get ready with your ticket visit tuskerbeeroktobafest to get your tickets,Positive,"Oct 26, 2023 · 4:38 PM UTC",0,0,0,0
1851,wadau tuko winning post kicking off the weekend with a bang at the road to tuskeroktobafest meet  greet were toasting to kenyan excellency by joining forces with in a kes 30 million tech sponsorship to elevate oktobafest safaricomhook domorewithmpesa,Positive,"Oct 26, 2023 · 4:37 PM UTC",0,0,0,0
1852,hey are you oktobafesteastafrica readygrab your tickets at tuskerbeeroktobafestw celebrate african culture jiburudishe na soft drinks thisishowwedo refreshment form ni kulipa na mpesa pia unaeza jenga bundles zako tuskeroktobafest,Positive,"Oct 26, 2023 · 4:36 PM UTC",0,0,0,0
1853,its one day to usher in 3day festival cant wait to see jua cali on stage thisishowwedo music visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 4:35 PM UTC",0,0,0,0
1854,time to celebrate true taste ya kenya imekam its time for tuskeroktobafest enabled by thisishowwedo culture with oktobafesteastafrica cant wait for that mejja perfomance time for memories and connections visit tuskerbeeroktobafest to get your tickets,Positive,"Oct 26, 2023 · 4:34 PM UTC",0,0,0,0
1855,wakuu siku ni jamo for main festival to celebrate our culture nyashinski set cant wait thisishowwedo musicvisit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 4:34 PM UTC",0,0,0,0
1856,one day to go for main festival to celebrate our culture cant wait for nyashinski set thisishowwedo musicvisit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore oktobafesteastafrica,Positive,"Oct 26, 2023 · 4:34 PM UTC",0,0,0,0
1857,this weekend as you attend tuskeroktobafest safaricom has a special curated data bundle plan oktobafest bundle that will allow you to stay connected throughout the event dial 555 to subscribe to safaricomhook domorewithmpesa,Positive,"Oct 26, 2023 · 4:34 PM UTC",0,0,0,0
1858,1 day 2 ngong racecourse  cant wait for jua cali mashup thisishowwedo celebration of african culture enjoying eas finest brews by visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 4:33 PM UTC",0,0,0,0
1859,from kesho  were enjoying with hit after hit by jua cali and nameless thisishowwedo music visit tuskerbeeroktobafest and get your tickets tuskeroktobafest drinkbetternotmore are you oktobafesteastafrica ready,Positive,"Oct 26, 2023 · 4:33 PM UTC",0,0,0,0
